GEO_ID,NAME,GEO_ID_F,NAICS2017,INDGROUP,NAICS2017_F,NAICS2017_LABEL,SECTOR,SUBSECTOR,INDLEVEL,YEAR,RCPTOT,RCPTOT_S,PAYANN,PAYQTR1,EMP,EMPQ1PW,PAYANN_IMP,EMP_IMP
0100000US,United States,null,32739,3273,null,Other concrete product manufacturing,31,327,5,2019,13074615,0.7,2800954,668207,52905,39742,20% to less than 30%,40% to less than 50%
0100000US,United States,null,327390,3273,null,Other concrete product manufacturing,31,327,6,2018,13749786,0.6,3033031,723413,59294,45127,20% to less than 30%,40% to less than 50%
0100000US,United States,null,327390,3273,null,Other concrete product manufacturing,31,327,6,2019,13074615,0.7,2800954,668207,52905,39742,20% to less than 30%,40% to less than 50%
0100000US,United States,null,3274,3274,null,Lime and gypsum product manufacturing,31,327,4,2018,8429492,0.3,987297,250794,13193,10929,40% to less than 50%,40% to less than 50%
0100000US,United States,null,3274,3274,null,Lime and gypsum product manufacturing,31,327,4,2019,7985048,0.1,1029175,245577,13400,11108,30% to less than 40%,20% to less than 30%
0100000US,United States,null,32741,3274,null,Lime manufacturing,31,327,5,2018,2394609,1.2,303607,74600,4172,3754,40% to less than 50%,50% to less than 60%
0100000US,United States,null,32741,3274,null,Lime manufacturing,31,327,5,2019,2464063,0.3,313821,80631,4270,3754,30% to less than 40%,40% to less than 50%
0100000US,United States,null,327410,3274,null,Lime manufacturing,31,327,6,2018,2394609,1.2,303607,74600,4172,3754,40% to less than 50%,50% to less than 60%
0100000US,United States,null,327410,3274,null,Lime manufacturing,31,327,6,2019,2464063,0.3,313821,80631,4270,3754,30% to less than 40%,40% to less than 50%
0100000US,United States,null,32742,3274,null,Gypsum product manufacturing,31,327,5,2018,6034883,0,683690,176194,9021,7175,40% to less than 50%,40% to less than 50%
0100000US,United States,null,32742,3274,null,Gypsum product manufacturing,31,327,5,2019,5520985,0.1,715354,164947,9130,7354,30% to less than 40%,10% to less than 20%
0100000US,United States,null,327420,3274,null,Gypsum product manufacturing,31,327,6,2018,6034883,0,683690,176194,9021,7175,40% to less than 50%,40% to less than 50%
0100000US,United States,null,327420,3274,null,Gypsum product manufacturing,31,327,6,2019,5520985,0.1,715354,164947,9130,7354,30% to less than 40%,10% to less than 20%
0100000US,United States,null,3279,3279,null,Other nonmetallic mineral product manufacturing,31,327,4,2018,24221333,0.5,4174485,1028822,77186,54586,10% to less than 20%,40% to less than 50%
0100000US,United States,null,3279,3279,null,Other nonmetallic mineral product manufacturing,31,327,4,2019,25184022,2.6,4158715,1049610,79423,55303,20% to less than 30%,40% to less than 50%
0100000US,United States,null,32791,3279,null,Abrasive product manufacturing,31,327,5,2018,4468104,0.9,707030,180360,11313,7614,20% to less than 30%,30% to less than 40%
0100000US,United States,null,32791,3279,null,Abrasive product manufacturing,31,327,5,2019,3976328,1.4,682833,178528,11110,7527,20% to less than 30%,30% to less than 40%
0100000US,United States,null,327910,3279,null,Abrasive product manufacturing,31,327,6,2018,4468104,0.9,707030,180360,11313,7614,20% to less than 30%,30% to less than 40%
0100000US,United States,null,327910,3279,null,Abrasive product manufacturing,31,327,6,2019,3976328,1.4,682833,178528,11110,7527,20% to less than 30%,30% to less than 40%
0100000US,United States,null,32799,3279,null,All other nonmetallic mineral product manufacturing,31,327,5,2018,19753229,0.6,3467455,848463,65873,46971,10% to less than 20%,40% to less than 50%
0100000US,United States,null,32799,3279,null,All other nonmetallic mineral product manufacturing,31,327,5,2019,21207694,3,3475882,871082,68313,47776,20% to less than 30%,40% to less than 50%
0100000US,United States,null,327991,3279,null,Cut stone and stone product manufacturing,31,327,6,2018,5092606,1.2,1428443,338619,30453,20595,10% to less than 20%,50% to less than 60%
0100000US,United States,null,327991,3279,null,Cut stone and stone product manufacturing,31,327,6,2019,5194024,2.3,1406166,339641,29488,20009,10% to less than 20%,50% to less than 60%
0100000US,United States,null,327992,3279,null,Ground or treated mineral and earth manufacturing,31,327,6,2018,4050708,2,556147,155289,9148,6959,30% to less than 40%,40% to less than 50%
0100000US,United States,null,327992,3279,null,Ground or treated mineral and earth manufacturing,31,327,6,2019,4283333,2.7,536054,151001,8683,6483,40% to less than 50%,50% to less than 60%
0100000US,United States,null,327993,3279,null,Mineral wool manufacturing,31,327,6,2018,6113064,1.1,929219,220635,14146,11150,10% to less than 20%,20% to less than 30%
0100000US,United States,null,327993,3279,null,Mineral wool manufacturing,31,327,6,2019,6710059,9.2,912366,233631,14188,10901,20% to less than 30%,30% to less than 40%
0100000US,United States,null,327999,3279,null,All other miscellaneous nonmetallic mineral product manufacturing,31,327,6,2018,4496851,0.6,553646,133920,12126,8268,20% to less than 30%,30% to less than 40%
0100000US,United States,null,327999,3279,null,All other miscellaneous nonmetallic mineral product manufacturing,31,327,6,2019,5020277,1.2,621295,146810,15954,10383,20% to less than 30%,30% to less than 40%
0100000US,United States,null,331,null,null,Primary metal manufacturing,31,331,3,2018,253346894,0.1,24087433,6021569,365673,288663,10% to less than 20%,10% to less than 20%
0100000US,United States,null,331,null,null,Primary metal manufacturing,31,331,3,2019,239991457,0.1,24312176,6333093,368190,290479,20% to less than 30%,30% to less than 40%
0100000US,United States,null,3311,3311,null,Iron and steel mills and ferroalloy manufacturing,31,331,4,2018,102481444,0.1,7373567,1865349,84015,67430,10% to less than 20%,10% to less than 20%
0100000US,United States,null,3311,3311,null,Iron and steel mills and ferroalloy manufacturing,31,331,4,2019,93718306,0.1,7281664,1971451,85707,69060,20% to less than 30%,20% to less than 30%
0100000US,United States,null,33111,3311,null,Iron and steel mills and ferroalloy manufacturing,31,331,5,2018,102481444,0.1,7373567,1865349,84015,67430,10% to less than 20%,10% to less than 20%
0100000US,United States,null,33111,3311,null,Iron and steel mills and ferroalloy manufacturing,31,331,5,2019,93718306,0.1,7281664,1971451,85707,69060,20% to less than 30%,20% to less than 30%
0100000US,United States,null,331110,3311,null,Iron and steel mills and ferroalloy manufacturing,31,331,6,2018,102481444,0.1,7373567,1865349,84015,67430,10% to less than 20%,10% to less than 20%
0100000US,United States,null,331110,3311,null,Iron and steel mills and ferroalloy manufacturing,31,331,6,2019,93718306,0.1,7281664,1971451,85707,69060,20% to less than 30%,20% to less than 30%
0100000US,United States,null,3312,3312,null,Steel product manufacturing from purchased steel,31,331,4,2018,27449719,0.5,3008071,738148,49713,38674,20% to less than 30%,10% to less than 20%
0100000US,United States,null,3312,3312,null,Steel product manufacturing from purchased steel,31,331,4,2019,26922193,0.6,3028425,762882,50538,39213,20% to less than 30%,30% to less than 40%
0100000US,United States,null,33121,3312,null,Iron and steel pipe and tube manufacturing from purchased steel,31,331,5,2018,14097369,0.8,1650455,407926,25374,19997,30% to less than 40%,10% to less than 20%
0100000US,United States,null,33121,3312,null,Iron and steel pipe and tube manufacturing from purchased steel,31,331,5,2019,14056067,1,1696084,427785,26182,20559,20% to less than 30%,30% to less than 40%
0100000US,United States,null,331210,3312,null,Iron and steel pipe and tube manufacturing from purchased steel,31,331,6,2018,14097369,0.8,1650455,407926,25374,19997,30% to less than 40%,10% to less than 20%
0100000US,United States,null,331210,3312,null,Iron and steel pipe and tube manufacturing from purchased steel,31,331,6,2019,14056067,1,1696084,427785,26182,20559,20% to less than 30%,30% to less than 40%
0100000US,United States,null,33122,3312,null,Rolling and drawing of purchased steel,31,331,5,2018,13352349,0.6,1357616,330222,24339,18677,20% to less than 30%,20% to less than 30%
0100000US,United States,null,33122,3312,null,Rolling and drawing of purchased steel,31,331,5,2019,12866127,0.6,1332341,335097,24356,18654,30% to less than 40%,30% to less than 40%
0100000US,United States,null,331221,3312,null,Rolled steel shape manufacturing,31,331,6,2018,6895195,1.1,589394,142238,9507,7260,20% to less than 30%,30% to less than 40%
0100000US,United States,null,331221,3312,null,Rolled steel shape manufacturing,31,331,6,2019,6385427,0.9,572695,145161,9547,7344,30% to less than 40%,30% to less than 40%
0100000US,United States,null,331222,3312,null,Steel wire drawing,31,331,6,2018,6457155,0.4,768222,187984,14832,11417,20% to less than 30%,10% to less than 20%
0100000US,United States,null,331222,3312,null,Steel wire drawing,31,331,6,2019,6480700,0.7,759646,189936,14809,11310,20% to less than 30%,30% to less than 40%
0100000US,United States,null,3313,3313,null,Alumina and aluminum production and processing,31,331,4,2018,41954199,0.1,3713056,929465,58980,46249,20% to less than 30%,20% to less than 30%
0100000US,United States,null,3313,3313,null,Alumina and aluminum production and processing,31,331,4,2019,38438493,0.2,3809612,990432,59083,45609,30% to less than 40%,20% to less than 30%
0100000US,United States,null,33131,3313,null,Alumina and aluminum production and processing,31,331,5,2018,41954199,0.1,3713056,929465,58980,46249,20% to less than 30%,20% to less than 30%
0100000US,United States,null,33131,3313,null,Alumina and aluminum production and processing,31,331,5,2019,38438493,0.2,3809612,990432,59083,45609,30% to less than 40%,20% to less than 30%
0100000US,United States,null,331313,3313,null,Alumina refining and primary aluminum production,31,331,6,2018,3268798,0.3,323156,87159,4172,3125,40% to less than 50%,30% to less than 40%
0100000US,United States,null,331313,3313,null,Alumina refining and primary aluminum production,31,331,6,2019,2953336,0.2,333017,88287,4123,3047,10% to less than 20%,10% to less than 20%
0100000US,United States,null,331314,3313,null,Secondary smelting and alloying of aluminum,31,331,6,2018,6420817,0.8,350775,90136,5845,4933,20% to less than 30%,10% to less than 20%
0100000US,United States,null,331314,3313,null,Secondary smelting and alloying of aluminum,31,331,6,2019,5760506,0.5,351920,96002,5798,4553,30% to less than 40%,30% to less than 40%
0100000US,United States,null,331315,3313,null,"Aluminum sheet, plate, and foil manufacturing",31,331,6,2018,19014383,0.1,1489730,370686,18845,14232,20% to less than 30%,20% to less than 30%
0100000US,United States,null,331315,3313,null,"Aluminum sheet, plate, and foil manufacturing",31,331,6,2019,17516660,0.1,1547892,402730,18902,14239,30% to less than 40%,20% to less than 30%
0100000US,United States,null,331318,3313,null,"Other aluminum rolling, drawing, and extruding",31,331,6,2018,13250201,0.1,1549395,381484,30118,23959,20% to less than 30%,20% to less than 30%
0100000US,United States,null,331318,3313,null,"Other aluminum rolling, drawing, and extruding",31,331,6,2019,12207992,0.7,1576783,403412,30261,23770,30% to less than 40%,30% to less than 40%
0100000US,United States,null,3314,3314,null,Nonferrous metal (except aluminum) production and processing,31,331,4,2018,50088944,0.1,3613929,909838,56290,42076,10% to less than 20%,10% to less than 20%
0100000US,United States,null,3314,3314,null,Nonferrous metal (except aluminum) production and processing,31,331,4,2019,50721367,0.2,3747737,947479,56779,42415,20% to less than 30%,20% to less than 30%
0100000US,United States,null,33141,3314,null,Nonferrous metal (except aluminum) smelting and refining,31,331,5,2018,12214243,0.1,547836,144943,7811,5714,10% to less than 20%,10% to less than 20%
0100000US,United States,null,33141,3314,null,Nonferrous metal (except aluminum) smelting and refining,31,331,5,2019,13445154,0.4,558827,150895,7986,5878,20% to less than 30%,20% to less than 30%
0100000US,United States,null,331410,3314,null,Nonferrous metal (except aluminum) smelting and refining,31,331,6,2018,12214243,0.1,547836,144943,7811,5714,10% to less than 20%,10% to less than 20%
0100000US,United States,null,331410,3314,null,Nonferrous metal (except aluminum) smelting and refining,31,331,6,2019,13445154,0.4,558827,150895,7986,5878,20% to less than 30%,20% to less than 30%
0100000US,United States,null,33142,3314,null,"Copper rolling, drawing, extruding, and alloying",31,331,5,2018,23491897,0.3,1448730,368794,24545,18758,20% to less than 30%,20% to less than 30%
0100000US,United States,null,33142,3314,null,"Copper rolling, drawing, extruding, and alloying",31,331,5,2019,22246914,0.4,1483085,367779,24438,18480,30% to less than 40%,30% to less than 40%
0100000US,United States,null,331420,3314,null,"Copper rolling, drawing, extruding, and alloying",31,331,6,2018,23491897,0.3,1448730,368794,24545,18758,20% to less than 30%,20% to less than 30%
0100000US,United States,null,331420,3314,null,"Copper rolling, drawing, extruding, and alloying",31,331,6,2019,22246914,0.4,1483085,367779,24438,18480,30% to less than 40%,30% to less than 40%
0100000US,United States,null,33149,3314,null,"Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying",31,331,5,2018,14382804,0.3,1617364,396101,23933,17604,10% to less than 20%,10% to less than 20%
0100000US,United States,null,33149,3314,null,"Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying",31,331,5,2019,15029299,0.4,1705825,428805,24355,18056,10% to less than 20%,20% to less than 30%
0100000US,United States,null,331491,3314,null,"Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying",31,331,6,2018,6700827,0.3,1009125,244440,14677,10661,10% to less than 20%,10% to less than 20%
0100000US,United States,null,331491,3314,null,"Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying",31,331,6,2019,7250536,0.6,1093133,271834,15084,11077,10% to less than 20%,30% to less than 40%
0100000US,United States,null,331492,3314,null,"Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum)",31,331,6,2018,7681977,0.4,608239,151661,9256,6943,10% to less than 20%,20% to less than 30%
0100000US,United States,null,331492,3314,null,"Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum)",31,331,6,2019,7778764,0.4,612692,156971,9271,6979,10% to less than 20%,20% to less than 30%
0100000US,United States,null,3315,3315,null,Foundries,31,331,4,2018,31372589,0.4,6378809,1578769,116674,94235,10% to less than 20%,20% to less than 30%
0100000US,United States,null,3315,3315,null,Foundries,31,331,4,2019,30191097,0.4,6444737,1660850,116083,94183,20% to less than 30%,30% to less than 40%
0100000US,United States,null,33151,3315,null,Ferrous metal foundries,31,331,5,2018,18130155,0.4,3606916,876175,61534,49871,10% to less than 20%,10% to less than 20%
0100000US,United States,null,33151,3315,null,Ferrous metal foundries,31,331,5,2019,17824632,0.3,3651939,934358,62544,50713,20% to less than 30%,20% to less than 30%
0100000US,United States,null,331511,3315,null,Iron foundries,31,331,6,2018,10576243,0.4,2063690,498173,34820,28515,0% to less than 10%,10% to less than 20%
0100000US,United States,null,331511,3315,null,Iron foundries,31,331,6,2019,10073033,0.4,2019189,516361,34788,28547,20% to less than 30%,30% to less than 40%
0100000US,United States,null,331512,3315,null,Steel investment foundries,31,331,6,2018,3936978,0.8,836622,199447,14801,12007,10% to less than 20%,10% to less than 20%
0100000US,United States,null,331512,3315,null,Steel investment foundries,31,331,6,2019,4098134,0.7,923558,233747,15447,12430,0% to less than 10%,20% to less than 30%
0100000US,United States,null,331513,3315,null,Steel foundries (except investment),31,331,6,2018,3616934,1.6,706605,178555,11913,9349,20% to less than 30%,20% to less than 30%
0100000US,United States,null,331513,3315,null,Steel foundries (except investment),31,331,6,2019,3653465,0.8,709192,184250,12309,9736,20% to less than 30%,20% to less than 30%
0100000US,United States,null,33152,3315,null,Nonferrous metal foundries,31,331,5,2018,13242434,0.7,2771893,702594,55140,44364,10% to less than 20%,30% to less than 40%
0100000US,United States,null,33152,3315,null,Nonferrous metal foundries,31,331,5,2019,12366466,0.9,2792799,726492,53539,43469,20% to less than 30%,40% to less than 50%
0100000US,United States,null,331523,3315,null,Nonferrous metal die-casting foundries,31,331,6,2018,7475756,1.1,1584807,406787,31857,25493,10% to less than 20%,20% to less than 30%
0100000US,United States,null,331523,3315,null,Nonferrous metal die-casting foundries,31,331,6,2019,6913381,1.2,1572622,419578,29988,24541,10% to less than 20%,30% to less than 40%
0100000US,United States,null,331524,3315,null,Aluminum foundries (except die-casting),31,331,6,2018,3029973,0.6,733131,174784,14684,11941,30% to less than 40%,50% to less than 60%
0100000US,United States,null,331524,3315,null,Aluminum foundries (except die-casting),31,331,6,2019,2465746,1.3,722227,173564,14453,11839,30% to less than 40%,60% to less than 70%
0100000US,United States,null,331529,3315,null,Other nonferrous metal foundries (except die-casting),31,331,6,2018,2736705,1.8,453955,121024,8599,6929,20% to less than 30%,30% to less than 40%
0100000US,United States,null,331529,3315,null,Other nonferrous metal foundries (except die-casting),31,331,6,2019,2987339,2.1,497949,133350,9098,7090,20% to less than 30%,40% to less than 50%
0100000US,United States,null,332,null,null,Fabricated metal product manufacturing,31,332,3,2018,372868338,0.2,77203524,18733697,1391265,1051064,10% to less than 20%,40% to less than 50%
0100000US,United States,null,332,null,null,Fabricated metal product manufacturing,31,332,3,2019,376020320,0.2,77919739,19325354,1384342,1048974,20% to less than 30%,40% to less than 50%
0100000US,United States,null,3321,3321,null,Forging and stamping,31,332,4,2018,33553806,0.3,5802626,1415416,103760,79234,10% to less than 20%,30% to less than 40%
0100000US,United States,null,3321,3321,null,Forging and stamping,31,332,4,2019,33166341,0.3,5791545,1440698,103540,78927,20% to less than 30%,40% to less than 50%
0100000US,United States,null,33211,3321,null,Forging and stamping,31,332,5,2018,33553806,0.3,5802626,1415416,103760,79234,10% to less than 20%,30% to less than 40%
0100000US,United States,null,33211,3321,null,Forging and stamping,31,332,5,2019,33166341,0.3,5791545,1440698,103540,78927,20% to less than 30%,40% to less than 50%
0100000US,United States,null,332111,3321,null,Iron and steel forging,31,332,6,2018,9215121,0.4,1292865,322707,21304,15818,20% to less than 30%,30% to less than 40%
0100000US,United States,null,332111,3321,null,Iron and steel forging,31,332,6,2019,8816403,0.6,1297853,337379,21268,16004,20% to less than 30%,40% to less than 50%
0100000US,United States,null,332112,3321,null,Nonferrous forging,31,332,6,2018,2512202,1.5,390685,101980,6087,4399,0% to less than 10%,30% to less than 40%
0100000US,United States,null,332112,3321,null,Nonferrous forging,31,332,6,2019,2715451,0.6,410457,103503,6090,4274,30% to less than 40%,30% to less than 40%
0100000US,United States,null,332114,3321,null,Custom roll forming,31,332,6,2018,7507600,0.8,996139,241135,17542,12834,20% to less than 30%,40% to less than 50%
0100000US,United States,null,332114,3321,null,Custom roll forming,31,332,6,2019,7424446,0.8,999996,235267,17542,12547,20% to less than 30%,50% to less than 60%
0100000US,United States,null,332117,3321,null,Powder metallurgy part manufacturing,31,332,6,2018,2442749,1.3,521757,122046,10225,8037,40% to less than 50%,50% to less than 60%
0100000US,United States,null,332117,3321,null,Powder metallurgy part manufacturing,31,332,6,2019,2316202,0.9,514372,132563,10111,7956,30% to less than 40%,40% to less than 50%
0100000US,United States,null,332119,3321,null,"Metal crown, closure, and other metal stamping (except automotive)",31,332,6,2018,11876134,0.4,2601181,627548,48602,38147,10% to less than 20%,30% to less than 40%
0100000US,United States,null,332119,3321,null,"Metal crown, closure, and other metal stamping (except automotive)",31,332,6,2019,11893838,0.7,2568867,631985,48529,38147,10% to less than 20%,30% to less than 40%
0100000US,United States,null,3322,3322,null,Cutlery and handtool manufacturing,31,332,4,2018,9996673,0.2,1826194,465405,34329,25140,30% to less than 40%,50% to less than 60%
0100000US,United States,null,3322,3322,null,Cutlery and handtool manufacturing,31,332,4,2019,9952926,0.6,1819698,464232,33965,24890,20% to less than 30%,40% to less than 50%
0100000US,United States,null,33221,3322,null,Cutlery and handtool manufacturing,31,332,5,2018,9996673,0.2,1826194,465405,34329,25140,30% to less than 40%,50% to less than 60%
0100000US,United States,null,33221,3322,null,Cutlery and handtool manufacturing,31,332,5,2019,9952926,0.6,1819698,464232,33965,24890,20% to less than 30%,40% to less than 50%
0100000US,United States,null,332215,3322,null,"Metal kitchen cookware, utensil, cutlery, and flatware (except precious) manufacturing",31,332,6,2018,3316427,0.2,378732,101794,6772,4950,30% to less than 40%,50% to less than 60%
0100000US,United States,null,332215,3322,null,"Metal kitchen cookware, utensil, cutlery, and flatware (except precious) manufacturing",31,332,6,2019,3110168,0.3,367324,102773,6608,4836,20% to less than 30%,40% to less than 50%
0100000US,United States,null,332216,3322,null,Saw blade and handtool manufacturing,31,332,6,2018,6680246,0.3,1447462,363611,27557,20191,30% to less than 40%,40% to less than 50%
0100000US,United States,null,332216,3322,null,Saw blade and handtool manufacturing,31,332,6,2019,6842759,0.8,1452374,361459,27357,20054,20% to less than 30%,40% to less than 50%
0100000US,United States,null,3323,3323,null,Architectural and structural metals manufacturing,31,332,4,2018,97709710,0.6,19355327,4605429,358790,261779,10% to less than 20%,40% to less than 50%
0100000US,United States,null,3323,3323,null,Architectural and structural metals manufacturing,31,332,4,2019,100323468,0.5,19733886,4858691,356553,260176,10% to less than 20%,40% to less than 50%
0100000US,United States,null,33231,3323,null,Plate work and fabricated structural product manufacturing,31,332,5,2018,51929701,0.3,9338388,2248599,165949,120716,10% to less than 20%,30% to less than 40%
0100000US,United States,null,33231,3323,null,Plate work and fabricated structural product manufacturing,31,332,5,2019,53181976,0.8,9419685,2352240,162799,118936,10% to less than 20%,40% to less than 50%
0100000US,United States,null,332311,3323,null,Prefabricated metal building and component manufacturing,31,332,6,2018,8477497,0.9,1442114,346350,26497,17011,20% to less than 30%,40% to less than 50%
0100000US,United States,null,332311,3323,null,Prefabricated metal building and component manufacturing,31,332,6,2019,8723846,1.7,1503609,372531,26149,16819,20% to less than 30%,50% to less than 60%
0100000US,United States,null,332312,3323,null,Fabricated structural metal manufacturing,31,332,6,2018,35249029,0.4,5892259,1421357,101460,74069,10% to less than 20%,30% to less than 40%
0100000US,United States,null,332312,3323,null,Fabricated structural metal manufacturing,31,332,6,2019,36224788,1.1,5874316,1485037,99311,73170,10% to less than 20%,40% to less than 50%
0100000US,United States,null,332313,3323,null,Plate work manufacturing,31,332,6,2018,8203174,0.7,2004014,480892,37992,29636,10% to less than 20%,30% to less than 40%
0100000US,United States,null,332313,3323,null,Plate work manufacturing,31,332,6,2019,8233343,1.3,2041760,494672,37339,28947,10% to less than 20%,30% to less than 40%
0100000US,United States,null,33232,3323,null,Ornamental and architectural metal products manufacturing,31,332,5,2018,45780009,1.3,10016939,2356830,192841,141063,20% to less than 30%,40% to less than 50%
0100000US,United States,null,33232,3323,null,Ornamental and architectural metal products manufacturing,31,332,5,2019,47141491,0.4,10314201,2506450,193754,141240,20% to less than 30%,40% to less than 50%
0100000US,United States,null,332321,3323,null,Metal window and door manufacturing,31,332,6,2018,12961188,4.3,2701472,648037,52020,36320,20% to less than 30%,40% to less than 50%
0100000US,United States,null,332321,3323,null,Metal window and door manufacturing,31,332,6,2019,13801085,0.6,2746024,656440,52046,35789,20% to less than 30%,40% to less than 50%
0100000US,United States,null,332322,3323,null,Sheet metal work manufacturing,31,332,6,2018,24949297,0.5,5489535,1277675,106508,79846,10% to less than 20%,40% to less than 50%
0100000US,United States,null,332322,3323,null,Sheet metal work manufacturing,31,332,6,2019,25372731,0.6,5676352,1390192,107221,80537,20% to less than 30%,40% to less than 50%
0100000US,United States,null,332323,3323,null,Ornamental and architectural metal work manufacturing,31,332,6,2018,7869524,0.8,1825932,431118,34314,24897,10% to less than 20%,50% to less than 60%
0100000US,United States,null,332323,3323,null,Ornamental and architectural metal work manufacturing,31,332,6,2019,7967675,1.3,1891825,459819,34486,24913,10% to less than 20%,40% to less than 50%
0100000US,United States,null,3324,3324,null,"Boiler, tank, and shipping container manufacturing",31,332,4,2018,36409625,0.2,5434618,1342332,85371,65150,30% to less than 40%,40% to less than 50%
0100000US,United States,null,3324,3324,null,"Boiler, tank, and shipping container manufacturing",31,332,4,2019,37570331,0.6,5597436,1423955,87513,67282,30% to less than 40%,40% to less than 50%
0100000US,United States,null,33241,3324,null,Power boiler and heat exchanger manufacturing,31,332,5,2018,7627472,0.4,1587790,404768,23356,15945,30% to less than 40%,40% to less than 50%
0100000US,United States,null,33241,3324,null,Power boiler and heat exchanger manufacturing,31,332,5,2019,8142809,0.9,1654480,423682,24059,16525,30% to less than 40%,30% to less than 40%
0100000US,United States,null,332410,3324,null,Power boiler and heat exchanger manufacturing,31,332,6,2018,7627472,0.4,1587790,404768,23356,15945,30% to less than 40%,40% to less than 50%
0100000US,United States,null,332410,3324,null,Power boiler and heat exchanger manufacturing,31,332,6,2019,8142809,0.9,1654480,423682,24059,16525,30% to less than 40%,30% to less than 40%
0100000US,United States,null,33242,3324,null,Metal tank (heavy gauge) manufacturing,31,332,5,2018,9709523,0.6,2058836,493410,34036,25741,20% to less than 30%,40% to less than 50%
0100000US,United States,null,33242,3324,null,Metal tank (heavy gauge) manufacturing,31,332,5,2019,10060964,1.1,2121894,530451,35537,27274,20% to less than 30%,40% to less than 50%
0100000US,United States,null,332420,3324,null,Metal tank (heavy gauge) manufacturing,31,332,6,2018,9709523,0.6,2058836,493410,34036,25741,20% to less than 30%,40% to less than 50%
0100000US,United States,null,332420,3324,null,Metal tank (heavy gauge) manufacturing,31,332,6,2019,10060964,1.1,2121894,530451,35537,27274,20% to less than 30%,40% to less than 50%
0100000US,United States,null,33243,3324,null,"Metal can, box, and other metal container (light gauge) manufacturing",31,332,5,2018,19072630,0.2,1787992,444153,27979,23465,40% to less than 50%,40% to less than 50%
0100000US,United States,null,33243,3324,null,"Metal can, box, and other metal container (light gauge) manufacturing",31,332,5,2019,19366558,0.8,1821062,469822,27917,23482,40% to less than 50%,40% to less than 50%
0100000US,United States,null,332431,3324,null,Metal can manufacturing,31,332,6,2018,15783927,0.2,1252657,313616,17489,15009,40% to less than 50%,40% to less than 50%
0100000US,United States,null,332431,3324,null,Metal can manufacturing,31,332,6,2019,16120136,0.9,1323572,344369,18099,15612,40% to less than 50%,30% to less than 40%
0100000US,United States,null,332439,3324,null,Other metal container manufacturing,31,332,6,2018,3288704,0.8,535335,130537,10490,8456,30% to less than 40%,50% to less than 60%
0100000US,United States,null,332439,3324,null,Other metal container manufacturing,31,332,6,2019,3246421,1.7,497491,125453,9818,7871,30% to less than 40%,50% to less than 60%
0100000US,United States,null,3325,3325,null,Hardware manufacturing,31,332,4,2018,9129923,0.6,1526018,370296,29843,20148,30% to less than 40%,40% to less than 50%
0100000US,United States,null,3325,3325,null,Hardware manufacturing,31,332,4,2019,9145253,0.7,1489854,369616,29315,20097,30% to less than 40%,50% to less than 60%
0100000US,United States,null,33251,3325,null,Hardware manufacturing,31,332,5,2018,9129923,0.6,1526018,370296,29843,20148,30% to less than 40%,40% to less than 50%
0100000US,United States,null,33251,3325,null,Hardware manufacturing,31,332,5,2019,9145253,0.7,1489854,369616,29315,20097,30% to less than 40%,50% to less than 60%
0100000US,United States,null,332510,3325,null,Hardware manufacturing,31,332,6,2018,9129923,0.6,1526018,370296,29843,20148,30% to less than 40%,40% to less than 50%
0100000US,United States,null,332510,3325,null,Hardware manufacturing,31,332,6,2019,9145253,0.7,1489854,369616,29315,20097,30% to less than 40%,50% to less than 60%
0100000US,United States,null,3326,3326,null,Spring and wire product manufacturing,31,332,4,2018,10003275,0.7,1918858,461498,38208,29614,20% to less than 30%,40% to less than 50%
0100000US,United States,null,3326,3326,null,Spring and wire product manufacturing,31,332,4,2019,9889443,0.9,1844673,464892,36511,28097,20% to less than 30%,40% to less than 50%
0100000US,United States,null,33261,3326,null,Spring and wire product manufacturing,31,332,5,2018,10003275,0.7,1918858,461498,38208,29614,20% to less than 30%,40% to less than 50%
0100000US,United States,null,33261,3326,null,Spring and wire product manufacturing,31,332,5,2019,9889443,0.9,1844673,464892,36511,28097,20% to less than 30%,40% to less than 50%
0100000US,United States,null,332613,3326,null,Spring manufacturing,31,332,6,2018,4457221,1.2,897694,212791,17616,14376,20% to less than 30%,30% to less than 40%
0100000US,United States,null,332613,3326,null,Spring manufacturing,31,332,6,2019,4610704,1,879749,225271,17254,13895,20% to less than 30%,40% to less than 50%
0100000US,United States,null,332618,3326,null,Other fabricated wire product manufacturing,31,332,6,2018,5546054,0.7,1021165,248707,20593,15238,20% to less than 30%,40% to less than 50%
0100000US,United States,null,332618,3326,null,Other fabricated wire product manufacturing,31,332,6,2019,5278739,1.5,964923,239620,19256,14202,20% to less than 30%,40% to less than 50%
0100000US,United States,null,3327,3327,null,"Machine shops; turned product; and screw, nut, and bolt manufacturing",31,332,4,2018,72630014,0.4,20561560,4910839,372047,291868,10% to less than 20%,30% to less than 40%
0100000US,United States,null,3327,3327,null,"Machine shops; turned product; and screw, nut, and bolt manufacturing",31,332,4,2019,71304307,0.5,20632219,5062276,369685,291741,10% to less than 20%,40% to less than 50%
