,Job Posting ID,Job Posting Date,Job Title,Job Title Full,Job Title Additional Info,Job Position Type,Job Position Level,Years of Experience,Job Skills,Job Location,Minimum Pay,Maximum Pay,Pay Rate,Number of Applicants,Company Name,Company Industry,Company Size
12994,2719653466,2020-06-10,Developer,Servicenow Developer,Custom Application Development,Full-time,Entry level,0,"['node.js', 'database', 'ci/cd', 'css', 'javascript', 'html', 'agile', 'programming', 'server']","Austin, TX",,,,1.0,GovernmentCIO,Management Consulting,"501-1,000 employees"
12995,2716629133,2020-06-10,Software Engineer,Senior Embedded Software Engineer,,Full-time,Associate,2,"['cloud', 'agile', 'linux', 'r', 'scrum', 'programming', 'c', 'iot', 'java', 'go', 'c++']","Redondo Beach, CA",,,,1.0,Consult Red,Information Technology & Services,201-500 employees
12996,2477904265,2020-06-10,Software Engineer,Senior Software Engineer,,Full-time,Mid-Senior level,7,"['database', 'agile', 'docker', 'backend', 'codebase', 'java', 'aws', 'sql']",Washington DC-Baltimore Area,,,,3.0,POLITICO,Online Media,"501-1,000 employees"
12997,2738524262,2020-06-10,Developer,Servicenow Developer,Custom Application Development,Full-time,Entry level,2,"['node.js', 'database', 'ci/cd', 'css', 'javascript', 'html', 'agile', 'programming', 'server']","Austin, TX",,,,2.0,GovernmentCIO,Management Consulting,"501-1,000 employees"
12998,2657585612,2020-06-10,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,5,"['excel', 'git', 'backend', 'ci/cd', 'redis', 'java', 'python', 'nosql']",Greater Orlando,,,,2.0,Genesys,Computer Software,"1,001-5,000 employees"
12999,2726626978,2020-06-10,Data Engineer,Data Engineer,,Contract,Associate,3,"['excel', 'database', 'agile', 'postgresql', 'sql', 'nosql', 'server']","Phoenix, AZ",90000.0,100000.0,hr,39.0,Motion Recruitment,Staffing & Recruiting,"501-1,000 employees"
13000,2744681809,2020-06-10,Software Engineer,Senior Software Engineer,,Full-time,Mid-Senior level,7,"['cloud', 'gcp', 'ruby', 'aws', 'agile', 'python', 'php', 'docker', 'go']","Connecticut, United States",,,,,WP Engine,Information Technology & Services,"501-1,000 employees"
13001,2739180344,2020-06-10,Software Developer,Software Developer,,Full-time,Entry level,1,"['python', 'docker', 'back-end', 'git', 'programming', 'mongodb', 'github', 'ci/cd', 'redis', 'aws', 'mysql', 'nosql', 'coding']","New York, NY",,,,3.0,Cyware,Computer & Network Security,51-200 employees
13002,2715104998,2020-06-10,Data Scientist,Data Scientist,,Full-time,Mid-Senior level,4,"['git', 'cloud', 'python', 'sql', 'ai', 'machine_learning']","Austin, Texas Metropolitan Area",120000.0,138000.0,yr,37.0,Quest Groups LLC,Staffing & Recruiting,11-50 employees
13003,2698131140,2020-06-10,Software Engineer,Remote Software Engineer,,Full-time,Entry level,0,"['cloud', 'golang', 'javascript', 'aws']","Bentonville, AR",,,,,Apex Systems,Information Technology & Services,"1,001-5,000 employees"
13004,2735611951,2020-06-10,Business Analyst,Aem Lead Business Analyst/Scrum Master,,Full-time,Associate,3,"['agile', 'scrum']","San Diego, CA",,,,1.0,Perficient,Information Technology & Services,"1,001-5,000 employees"
13005,2744111513,2020-06-10,Data Scientist,Data Scientist,,Full-time,Mid-Senior level,3,"['python', 'node', 'r', 'programming', 'matlab', 'spark', 'ml', 'machine_learning', 'scikit-learn', 'coding']","Chicago, IL",,,,28.0,Marin Software,Internet,"501-1,000 employees"
13006,2557130419,2020-06-10,Compensation Analyst,"Senior Compensation Analyst, Field",,Full-time,Associate,5,[],United States,,,,13.0,Gopuff,Internet,"5,001-10,000 employees"
13007,2733615549,2020-06-10,Data Engineer,Data Engineer,,Contract,Mid-Senior level,8,"['airflow', 'cloud', 'agile', 'python', 'tableau', 'sql', 'ai', 'powerbi']",United States,,,,29.0,Synergis IT + Creative,Staffing & Recruiting,201-500 employees
13008,2749236776,2020-06-10,Compliance Engineer,"Messaging Experience , Compliance Engineer",,Full-time,Mid-Senior level,7,"['cloud', 'gdpr']",Greater Sioux Falls Area,,,,,Slack,Computer Software,"1,001-5,000 employees"
13009,2685925251,2020-06-10,Software Engineer,"Staff Software Engineer , Agent Tooling",,Full-time,Mid-Senior level,5,"['agile', 'scrum']","Boise, ID",,,,,Affirm,Financial Services,"1,001-5,000 employees"
13010,2686343369,2020-06-10,Software Development Engineer,"Staff Software Development Engineer, Features",,Full-time,Associate,4,"['cloud', 'ruby', 'vue.js', 'sass', 'agile', 'python', 'docker', 'node.js', 'gcp', 'looker', 'redis', 'aws', 'mysql', 'snowflake', 'azure', 'coding']",United States,,,,2.0,Recharge Payments,Internet,201-500 employees
13011,2527264997,2020-06-10,Software Development Engineer,Full Stack Software Development Engineer,PACE,Full-time,Entry level,3,"['database', 'word', 'bloomberg', 'python', 'node', 'mssql', 'java', 'aws', 'sql', 'nosql']",United States,,,,38.0,Zillow,Real Estate,"5,001-10,000 employees"
13012,2690936513,2020-06-10,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,7,"['cloud', 'aws', 'azure']","Minneapolis, MN",,,,,Toptal,Internet,"1,001-5,000 employees"
13013,2654212814,2020-06-10,Software Engineer,Software Engineer,Platform,Full-time,Entry level,1,"['cloud', 'ruby', 'agile', 'python', 'saas', 'programming', 'backend', 'java', 'aws', 'coding']",United States,,,,17.0,PagerDuty,Information Technology & Services,"501-1,000 employees"
13014,2737427151,2020-06-10,Data Engineer,Data Engineer,,Full-time,Entry level,3,"['agile', 'python', 'linux', 'hadoop', 'spark', 'warehousing', 'backend', 'ci/cd', 'java', 'mysql', 'etl', 'postgresql', 'nosql', 'coding']","South San Francisco, CA",,,,4.0,Genome Medical,Medical Practice,51-200 employees
13015,2631012931,2020-06-10,Data Engineer,Senior Data Engineer,,Full-time,Associate,2,"['r', 'data_lake', 'backend', 'microsoft', 'c++', 'saas', 'java', 'power_bi', 'aws', 'agile', 'python', 'programming', 'tableau', 'snowflake', 'sql', 'server', 'bi']",United States,,,,13.0,Quickbase,Computer Software,201-500 employees
13016,2703817972,2020-06-10,Software Engineer,Senior Full Stack Software Engineer,,Full-time,Mid-Senior level,4,"['mongo', 'back-end', 'node.js', 'database', 'backend', 'frontend', 'javascript', 'nosql', 'mongodb', 'js']",Los Angeles Metropolitan Area,,,,12.0,Cameo,Internet,51-200 employees
13017,2678738535,2020-06-10,Software Engineer,Senior Software Engineer,,Full-time,Mid-Senior level,5,"['backend', 'c++', 'java', 'python']",United States,,,,2.0,Meridian Technology Group,Information Technology & Services,51-200 employees
13018,2741263545,2020-06-10,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,4,"['data_lake', 'warehousing', 'ssis', 'saas', 'etl', 'ml', 'azure']","Atlanta, GA",,,,5.0,Motion Recruitment,Staffing & Recruiting,"501-1,000 employees"
13019,2688606517,2020-06-10,Data Scientist,Data Scientist,100% Remote,Full-time,Entry level,2,"['python', 'r', 'c', 'tableau', 'coding']","Florida, United States",,,,30.0,Catalent Pharma Solutions,Pharmaceuticals,"10,001+ employees"
13020,2681507209,2020-06-10,Quality Assurance Analyst,Quality Assurance Analyst,100% Remote,Full-time,Entry level,2,"['agile/scrum', 'agile', 'devops', 'c', 'sql', 'azure']","Phoenix, AZ",55000.0,85000.0,yr,49.0,"U-Haul International, Inc",Retail,"10,001+ employees"
13021,2690943331,2020-06-10,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,3,"['cloud', 'aws', 'azure']","Mobile, AL",,,,,Toptal,Internet,"1,001-5,000 employees"
13022,2698177628,2020-06-10,Software Engineer,Software Engineer,Remote,Full-time,Mid-Senior level,6,"['graphql', 'back-end', 'node.js', 'git', 'scrum', 'javascript', 'gitlab', 'python', 'programming', 'selenium', 'sql', 'html5', 'bitbucket', 'postgres']",United States,,,,5.0,Project Lead The Way,Primary/Secondary Education,51-200 employees
13023,2694254406,2020-06-10,Developer,Swift Developer,"Full-time, Remote",Contract,Mid-Senior level,5,[],"Tucson, AZ",,,,,Toptal,Internet,"1,001-5,000 employees"
13024,2737660724,2020-06-10,Software Engineer,"Senior Software Engineer, Shop","Back End, Mobile, or Front End Development (Remote, Americas)",Full-time,Mid-Senior level,8,"['graphql', 'javascript', 'ruby', 'python', 'node.js', 'frontend', 'css', 'ios', 'php', 'codebase', 'html']",United States,,,,1.0,Shopify,Internet,"5,001-10,000 employees"
13025,2647409402,2020-06-10,Software Engineer,Software Engineer - Remote,,Contract,Mid-Senior level,3,"['r', 'pl/sql', 'c++', 'java', 'aws', 'agile', 'python', 'coding', 'sql', 'server', 'c']",United States,,,,21.0,SGS Technologie,Information Technology & Services,51-200 employees
13026,2702525219,2020-06-11,Data Engineer,Data Engineer,,Full-time,Associate,4,"['r', 'data_lake', 'database', 'agile', 'python', 'tableau', 'etl', 'snowflake', 'sql', 'bi', 'powerbi']",United States,,,,19.0,Fox Search Group,Staffing & Recruiting,11-50 employees
13027,2676394588,2020-06-11,Software Engineer,"Software Engineer, Backend",,Full-time,Mid-Senior level,3,[],"San Diego, CA",,,,2.0,Affirm,Financial Services,"1,001-5,000 employees"
13028,2701356774,2020-06-11,Business Analyst,It Senior Business Analyst,Finance,Full-time,Mid-Senior level,9,['terminal'],United States,,,,46.0,Roseburg Forest Products,Paper & Forest Products,"1,001-5,000 employees"
13029,2600070705,2020-06-11,Data Scientist,Senior Data Scientist,Nationwide Opportunities,Full-time,Mid-Senior level,4,"['cloud', 'ai/ml', 'python', 'pytorch', 'r', 'iot', 'java', 'aws', 'ml', 'sql', 'tensorflow', 'ai', 'machine_learning', 'scala', 'scikit-learn', 'c++', 'mxnet']",United States,,,,5.0,Amazon Web Services (AWS),Information Technology & Services,"10,001+ employees"
13030,2684243575,2020-06-11,Software Developer,Software Developer Ii,,Full-time,Mid-Senior level,3,"['ci/cd', 'javascript', 'aws', 'vue.js', 'python', 'programming', 'linux', 'sql']",Las Vegas Metropolitan Area,99000.0,139000.0,hr,2.0,Insight Global,,
13031,2642446902,2020-06-11,Software Engineer,Senior Software Engineer,,Full-time,Mid-Senior level,6,"['scrum', 'cloud', 'java', 'css', 'javascript', 'html', 'programming', 'apache', 'server', 'azure', 'c']","Idaho, United States",,,,,Blackbaud,Computer Software,"1,001-5,000 employees"
13032,2739255701,2020-06-11,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,7,['excel'],"West Valley City, UT",,,,,Toptal,Internet,"1,001-5,000 employees"
13033,2695462397,2020-06-11,Compensation Analyst,International Compensation Analyst Ii,Remote,Full-time,Associate,5,"['word', 'macros', 'microsoft', 'sql', 'go', 'excel', 'coding', 'vba']","Danbury, CT",32000.0,68000.0,yr,7.0,Cartus,Real Estate,"1,001-5,000 employees"
13034,2748045248,2020-06-11,Business Analyst,Business Analyst,,Contract,Mid-Senior level,5,"['agile', 'jira', 'visio', 'devops', 'azure']","Louisville, KY",86000.0,104000.0,hr,69.0,Brooksource,Information Technology & Services,"1,001-5,000 employees"
13035,2682984553,2020-06-11,Data Scientist,Data Scientist,"Remote, Full-time",Contract,Mid-Senior level,3,[],"Atlanta, GA",,,,1.0,Toptal,Internet,"1,001-5,000 employees"
13036,2650267738,2020-06-11,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,8,"['r', 'data_lake', 'cloud', 'aws', 'python', 'tableau', 'snowflake', 'sql', 'bi', 'machine_learning', 'azure']","Brooklyn, NY",,,,29.0,,Hospital & Health Care,51-200 employees
13037,2699785223,2020-06-11,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,8,"['cloud', 'data_lakes', 'python', 'hadoop', 'gcp', 'programming', 'c', 'spark', 'java', 'aws', 'rust', 'ml', 'snowflake', 'sql', 'nosql', 'machine_learning', 'azure', 'scala', 'kotlin', 'coding']",Dallas-Fort Worth Metroplex,,,,4.0,phData,Information Technology & Services,51-200 employees
13038,2702458702,2020-06-11,Software Engineer,"Software Engineer, Backend",,Full-time,Entry level,1,"['cloud', 'ruby', 'python', 'docker', 'git', 'mongodb', 'backend', 'aws', 'mysql', 'postgresql', 'go', 'postgres']",United States,,,,91.0,Calm,"Health, Wellness & Fitness",51-200 employees
13039,2656399597,2020-06-11,Business System Analyst,Business System Analyst,,Full-time,Associate,4,"['excel', 'database', 'scrum', 'outlook', 'word', 'agile', 'powerpoint', 'jira', 'visio', 'kanban']",United States,,,,49.0,iBASEt,Computer Software,201-500 employees
13040,2726236081,2020-06-11,Developer,Sitecore Developer,"Long Beach, CA (Remote)",Full-time,Entry level,0,"['programming', 'paas', 'sql', 'go', 'azure', 'c']","Long Beach, CA",,,,11.0,Abotts Consulting,Information Technology & Services,11-50 employees
13041,2416719889,2020-06-11,Software Developer,Software Developer,,Full-time,Mid-Senior level,8,"['git', 'backend', 'scrum/agile', 'ruby', 'mysql', 'programming', 'linux']",Dallas-Fort Worth Metroplex,,,,153.0,"Kalkomey Enterprises, LLC",E-learning,51-200 employees
13042,2672380901,2020-06-11,Data Infrastructure Engineer,Senior Data Infrastructure Engineer,,Full-time,Associate,5,"['bash', 'github', 'scala', 'warehousing', 'ci/cd', 'golang', 'aws', 'python', 'coding', 'linux', 'snowflake', 'sql', 'spark', 'ubuntu']",United States,,,,1.0,Invitae,Biotechnology,"1,001-5,000 employees"
13043,2682290321,2020-06-11,Analytics Engineer,Analytics Engineer,,Full-time,Entry level,1,"['python', 'r', 'saas', 'json', 'looker', 'snowflake', 'sql']",United States,,,,5.0,HubSpot,Internet,"1,001-5,000 employees"
13044,2685154176,2020-06-11,Software Engineer,Security Software Engineer,,Full-time,Entry level,1,"['javascript', 'python', 'saas', 'aws', 'splunk', 'coding']",Greater Seattle Area,,,,2.0,Knock,Computer Software,51-200 employees
13045,2642447603,2020-06-11,Software Engineer,Senior Software Engineer,Ruby / GoLang,Full-time,Mid-Senior level,6,"['back-end', 'cloud', 'saas', 'golang', 'ruby', 'aws', 'programming', 'docker']","New York, NY",,,,5.0,Talener,Staffing & Recruiting,11-50 employees
13046,2654247800,2020-06-11,Software Engineer,Senior Software Engineer,Dashboard,Full-time,Mid-Senior level,5,"['node', 'docker', 'vue', 'redis', 'aws', 'postgres']","Dallas, TX",,,,,Lob,Computer Software,51-200 employees
13047,2674781608,2020-06-11,Software Engineer,"Software Engineer, Search",,Full-time,Mid-Senior level,1,"['scala', 'ruby', 'programming', 'go']",United States,,,,14.0,Stripe,Internet,"1,001-5,000 employees"
13048,2705863733,2020-06-11,Business Analyst,Gxp Business Analyst,Remote,Contract,Mid-Senior level,8,[],United States,,,,6.0,"Fast Switch, Ltd. - Right Talent. Right Time.",Information Technology & Services,"501-1,000 employees"
13049,2689897078,2020-06-11,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,3,"['cloud', 'aws', 'azure']","Shreveport, LA",,,,,Toptal,Internet,"1,001-5,000 employees"
13050,2731455274,2020-06-11,Software Engineer,Senior Software Engineer,,Full-time,Mid-Senior level,9,"['java', 'aws', 'mysql', 'nosql', 'terminal', 'machine_learning']",Greater Seattle Area,,,,,Omnidian,Renewables & Environment,51-200 employees
13051,2721797264,2020-06-11,Data Analyst,Data Analyst,,Full-time,Associate,4,"['warehousing', 'python', 'tableau', 'looker', 'sql']",United States,,,,35.0,Helium 10,Computer Software,51-200 employees
13052,2696994610,2020-06-11,Product Analyst,"Senior Product Analyst, Identity",,Full-time,Mid-Senior level,5,"['python', 'r', 'looker', 'tableau', 'sql', 'go', 'airflow']",United States,,,,10.0,Handshake,Internet,201-500 employees
13053,2727635946,2020-06-11,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,5,"['mysql', 'agile', 'javascript/typescript', 'sql', 'nosql', 'mongodb', 'postgres']","Iowa, United States",,,,1.0,Trimble Inc.,Information Technology & Services,"10,001+ employees"
13054,2708325224,2020-06-11,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,5,"['aws', 'python', 'programming', 'snowflake', 'sql', 'postgres']","New York, NY",,,,10.0,Wellthy,Hospital & Health Care,201-500 employees
13055,2719394363,2020-06-11,Software Engineer,Software Engineer,,Contract,Mid-Senior level,8,"['git', 'scrum', 'c++', 'agile', 'kanban', 'c']","San Jose, CA",,,,4.0,The Carrera Agency,Information Technology & Services,51-200 employees
13056,2702965511,2020-06-11,Software Engineer,"Software Engineer, Platform Data",,Full-time,Entry level,2,"['cloud', 'microsoft', 'java', 'aws', 'azure', 'c++']","Detroit, MI",,,,,Autonomic,Computer Software,51-200 employees
13057,2690303430,2020-06-11,Developer,Swift Developer,"Full-time, Remote",Contract,Mid-Senior level,6,[],"Fort Collins, CO",,,,,Toptal,Internet,"1,001-5,000 employees"
13058,2679813591,2020-06-11,Operations Analyst,Technical Operations Analyst,,Full-time,Associate,3,"['database', 'python', 'server', 'json', 'mongodb', 'microsoft', 'redshift', 'sql']","Minneapolis, MN",67000.0,74000.0,yr,40.0,Icario,Information Technology & Services,201-500 employees
13059,2684707731,2020-06-11,Business Analyst,Salesforce Business Analyst,,Full-time,Associate,4,"['database', 'cloud', 'agile']",United States,,,,10.0,Cancer Treatment Centers of America,Hospital & Health Care,"1,001-5,000 employees"
13060,2656642681,2020-06-11,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,4,"['cloud', 'aws', 'azure']","Greeley, CO",,,,,Toptal,Internet,"1,001-5,000 employees"
13061,2694420666,2020-06-11,Data Engineer,Hadoop Data Engineer,,Contract,Mid-Senior level,5,"['scala', 'warehousing', 'scrum', 'shell', 'agile', 'python', 'programming', 'etl', 'hadoop', 'sql', 'spark']","San Jose, CA",,,,7.0,"Ascii Group, LLC",Staffing & Recruiting,201-500 employees
13062,2684674418,2020-06-12,Developer,C# Developer Ii,,Full-time,Entry level,2,"['back-end', 'oracle', 'git', 'microsoft', 'frontend', 'pl/sql', 'agile/scrum', 'css', 'javascript', 'coding', 'asp.net', 'sql', 'jquery', 'devops', 'c']","Broomfield, CO",,,,3.0,Horizontal Talent,Staffing & Recruiting,201-500 employees
13063,2696932609,2020-06-12,Developer,Mulesoft Developer,,Full-time,Mid-Senior level,4,"['ibm', 'oracle', 'iot', 'microsoft', 'xml', 'jse/jee']","Seattle, WA",,,,1.0,Perficient,Information Technology & Services,"1,001-5,000 employees"
13064,2691922349,2020-06-12,Business Analyst,Seniorproduct Business Analyst,,Full-time,Mid-Senior level,3,['agile'],"Dallas, TX",169000.0,169000.0,hr,87.0,"Prudent Technologies and Consulting, Inc.",Information Technology & Services,51-200 employees
13065,2621819571,2020-06-12,Digital Analyst,Digital Analyst,,Full-time,Entry level,2,"['microsoft', 'tableau', 'excel']","Los Angeles, CA",,,,9.0,Tinuiti,Marketing & Advertising,"501-1,000 employees"
13066,2701881752,2020-06-12,Developer,Sitecore Developer,Remote,Full-time,Mid-Senior level,3,"['json', 'sql', 'server', 'c']","Austin, TX",,,,2.0,Orbit Recruitment Group,Staffing & Recruiting,1-10 employees
13067,2697753583,2020-06-12,Software Engineer,"Senior Software Engineer, Back End",,Full-time,Associate,4,"['backend', 'agile', 'python', 'postgresql', 'docker', 'server']","Cambridge, MA",,,,3.0,Invitae,Biotechnology,"1,001-5,000 employees"
13068,2746627603,2020-06-12,Data Engineer,Data Engineer 3-4,,Full-time,Associate,4,"['database', 'cloud', 'javascript', 'agile', 'python', 'scrum', 'c', 'mssql', 'etl', 'snowflake', 'sql', 'ssis', 'coding']","Salt Lake City, UT",,,,,Mitchell International,Computer Software,"1,001-5,000 employees"
13069,2411990969,2020-06-12,Software Engineer,"Senior Software Engineer, Data Security",,Full-time,Associate,4,"['ci/cd', 'c++', 'cloud', 'python', 'programming', 'docker', 'c']","Phoenix, AZ",,,,5.0,Netskope,Computer Software,"1,001-5,000 employees"
13070,2749773293,2020-06-12,Compensation Analyst,Interim Senior Compensation Analyst,,Full-time,Mid-Senior level,10,[],"Boston, MA",194000.0,276000.0,hr,6.0,Oakleaf Partnership Limited,Staffing & Recruiting,51-200 employees
13071,2674784356,2020-06-12,Product Manager,Principle Product Manager,Integrations,Full-time,Mid-Senior level,3,"['backend', 'coding']",United States,,,,4.0,Snapdocs,Computer Software,201-500 employees
13072,2683274698,2020-06-12,Software Engineer,Software Engineer- Remote,,Full-time,Entry level,1,"['back-end', 'scrum', 'agile', 'postgresql', 'asp.net', 'sql', 'c']","Columbus, OH",,,,2.0,Novarad,Hospital & Health Care,201-500 employees
13073,2716146685,2020-06-12,Data Analyst,Data Analyst,,Full-time,Mid-Senior level,10,"['database', 'ssis', 'scrum', 'agile', 'tableau', 'etl', 'sql', 'ssrs']",United States,,,,73.0,Insight Global,Staffing & Recruiting,"1,001-5,000 employees"
13074,2696530576,2020-06-12,Data Analyst,Senior Data Analyst/Bi Analytics Consultant,NetSuite Services,Full-time,Associate,6,"['sap', 'database', 'word', 'cloud', 'agile', 'python', 'bi', 'r', 'spark', 'oracle', 'tableau', 'etl', 'sql', 'go']",United States,,,,5.0,NetSuite,Computer Software,"10,001+ employees"
13075,2706803861,2020-06-12,Operations Analyst,Senior Sales Operations Analyst,,Full-time,Associate,5,"['cloud', 'python', 'r', 'saas', 'looker', 'tableau', 'sql', 'powerbi']","San Francisco, CA",,,,1.0,Smartsheet,Computer Software,"1,001-5,000 employees"
13076,2745690361,2020-06-12,Software Engineer,Software Engineer,Frontend - Boundary,Full-time,Entry level,2,"['backend', 'frontend', 'cloud', 'ember.js', 'css', 'javascript', 'html', 'js']","Los Angeles, CA",,,,,HashiCorp,Computer Software,"1,001-5,000 employees"
13077,2719068293,2020-06-12,Business Analyst,Business Analyst,Lead Analyst,Full-time,Associate,4,"['agile', 'jira']","Pittsburgh, PA",,,,1.0,Merkle,Marketing & Advertising,"5,001-10,000 employees"
13078,2678756946,2020-06-12,Software Engineer,"Senior Software Engineer, Platform Infrastructure Engineering",,Full-time,Associate,5,"['cloud', 'ruby', 'gcp', 'ci/cd', 'java', 'aws', 'go', 'terminal']","Austin, TX",,,,3.0,Square,Internet,"1,001-5,000 employees"
13079,2742507794,2020-06-12,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,8,['excel'],"West Palm Beach, FL",,,,,Toptal,Internet,"1,001-5,000 employees"
13080,2631690856,2020-06-12,Data Engineer,Data Engineer,,Full-time,Entry level,1,"['data_lake', 'database', 'cloud', 'python', 'c', 'spark', 'java', 'aws', 'sql', 'nosql', 'apache', 'airflow', 'postgres']","Carrollton, GA",,,,7.0,Greenway Health,Information Technology & Services,"1,001-5,000 employees"
13081,2694256865,2020-06-12,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,7,"['cloud', 'aws', 'azure']","Sacramento, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
13082,2714985181,2020-06-12,Business Analyst,Business Analyst,,Full-time,Mid-Senior level,6,"['agile', 'sql']","Phoenix, AZ",,,,92.0,Trox,Information Technology & Services,"501-1,000 employees"
13083,2742513116,2020-06-12,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,7,['excel'],"Provo, UT",,,,,Toptal,Internet,"1,001-5,000 employees"
13084,2741565665,2020-06-12,Data Scientist,Data Scientist,,Full-time,Entry level,4,"['cloud', 'python', 'aws', 'nlp', 'sql', 'machine_learning']",United States,,,,3.0,Snapdocs,Computer Software,201-500 employees
13085,2754797264,2020-06-12,Data Analyst,Data Analyst Operations Resiliency Team,Remote,Full-time,Associate,4,"['power_bi', 'go']","New Britain, CT",,,,10.0,"Stanley Black & Decker, Inc.",Consumer Goods,"10,001+ employees"
13086,2702561683,2020-06-12,Data Scientist,Data Scientist,,Full-time,Mid-Senior level,8,"['sap', 'power_bi', 'ai/ml', 'agile', 'python', 'nltk', 'pytorch', 'saas', 'programming', 'oracle', 'pandas', 'tableau', 'sql', 'tensorflow', 'scikit-learn']",United States,100000.0,203000.0,yr,47.0,Lextegrity,Computer Software,11-50 employees
13087,2690943428,2020-06-12,Data Scientist,Data Scientist,"Remote, Full-time",Contract,Mid-Senior level,3,[],"Hollywood, FL",,,,,Toptal,Internet,"1,001-5,000 employees"
13088,2711695448,2020-06-12,Quality Assurance Analyst,Insurance Quality Assurance Analyst,,Full-time,Associate,4,[],"Columbus, Ohio Metropolitan Area",,,,9.0,Branch Insurance,Insurance,51-200 employees
13089,2656654096,2020-06-12,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,6,"['cloud', 'aws', 'azure']","Denver, CO",,,,,Toptal,Internet,"1,001-5,000 employees"
13090,2662770864,2020-06-12,Developer,Swift Developer,Full-time,Contract,Mid-Senior level,8,[],"Jefferson County, AR",,,,,Toptal,Internet,"1,001-5,000 employees"
13091,2687275317,2020-06-12,Software Engineer,Senior Software Engineer,,Full-time,Mid-Senior level,13,"['graphql', 'ci/cd', 'node', 'nosql']",United States,,,,4.0,Jobot,Staffing & Recruiting,201-500 employees
13092,2715142976,2020-06-12,Software Engineer,Software Engineer,Remote,Full-time,Entry level,1,"['database', 'cloud', 'saas', 'programming', 'c', 'java', 'go', 'c++']","New York, NY",,,,5.0,"New Relic, Inc.",Computer Software,"1,001-5,000 employees"
13093,2701081730,2020-06-13,Systems Analyst,Business Systems Analyst,,Full-time,Mid-Senior level,6,"['server', 'microsoft', 'sql']",Greater Chicago Area,,,,24.0,Elior North America,Food & Beverages,"10,001+ employees"
13094,2701995935,2020-06-13,Developer,Swift Developer,"Full-time, Remote",Contract,Mid-Senior level,5,[],"Virginia Beach, VA",,,,,Toptal,Internet,"1,001-5,000 employees"
13095,2679877371,2020-06-13,Business Analyst,Technical Writer/Business Analyst,,Full-time,Associate,3,"['agile', 'saas', 'kanban']",United States,,,,3.0,aware3,Internet,11-50 employees
13096,2683510289,2020-06-13,Data Scientist,Data Scientist,"Remote, Full-time",Contract,Mid-Senior level,3,[],"Durham, NC",,,,2.0,Toptal,Internet,"1,001-5,000 employees"
13097,2698120779,2020-06-13,Software Engineer,Staff Software Engineer,,Full-time,Mid-Senior level,5,"['numpy', 'cloud', 'gitlab', 'agile', 'python', 'saas', 'devops', 'github', 'microsoft', 'ci/cd', 'golang', 'aws', 'azure', 'excel', 'coding']","San Jose, CA",,,,,Zscaler,Computer & Network Security,"1,001-5,000 employees"
13098,2696203325,2020-06-13,Software Engineer,Software Engineer,,Full-time,Entry level,2,[],"San Francisco, CA",,,,,Lowkey,Computer Games,1-10 employees
13099,2684632169,2020-06-13,Machine Learning Engineer,"Senior Machine Learning Engineer, Nlp",,Full-time,Associate,4,"['word', 'bloomberg', 'javascript', 'python', 'pytorch', 'git', 'c', 'java', 'aws', 'nlp', 'ml', 'tensorflow', 'ai', 'machine_learning', 'c++']",United States,,,,12.0,Zillow,Real Estate,"5,001-10,000 employees"
13100,2683581740,2020-06-13,Data Scientist,Data Scientist,"Remote, Full-time",Contract,Mid-Senior level,6,[],"Bellevue, WA",,,,,Toptal,Internet,"1,001-5,000 employees"
13101,2682154617,2020-06-13,Product Manager,"Senior Product Manager, Growth",,Full-time,Associate,5,"['agile', 'scrum']","New York, NY",,,,17.0,Daily Harvest,Food & Beverages,201-500 employees
13102,2708939664,2020-06-13,Software Engineer,React/Next.Js Software Engineer,IGN,Full-time,Entry level,0,"['graphql', 'backend', 'frontend', 'javascript', 'server']",United States,,,,23.0,IGN Entertainment,Online Media,51-200 employees
13103,2650045920,2020-06-13,Operations Manager,Product Operations Manager,Revenue Cycle - Remote,Full-time,Mid-Senior level,4,"['looker', 'sql']","Florida, United States",,,,6.0,Sprout,"Health, Wellness & Fitness","501-1,000 employees"
13104,2677647913,2020-06-13,Data Architect,Senior Data Modeler/ Data Architect,,Full-time,Mid-Senior level,4,"['data_lake', 'ibm', 'etl', 'sql']","Atlanta, GA",,,,,Perficient,Information Technology & Services,"1,001-5,000 employees"
