Obj_Type_Code,Obj_Type_Name,Obj_Cat_Code,Expenditure_Category,Obj_Class_Code,Obj_Class_Name,Obj_Code,Expenditure_Line_Item,ExpenditureLineItemKey
3000,Other,4700,Other,4740,Fees and Other Charges,4719,NON-REPORTABLE MISC EXPENSES,3000_4700_4740_4719
3000,Other,4700,Other,4740,Fees and Other Charges,4720,WORTHLESS CHECK PROG FEES,3000_4700_4740_4720
3000,Other,4700,Other,4740,Fees and Other Charges,4722,OTHER FIXED CHARGES & SERVICES,3000_4700_4740_4722
3000,Other,4700,Other,4740,Fees and Other Charges,4723,OTHER AGENCY EXPENDITURES,3000_4700_4740_4723
3000,Other,4700,Other,4740,Fees and Other Charges,4724,PAYOUT OF LITIGATION/LEGAL EXPENSES-NON C/P,3000_4700_4740_4724
3000,Other,4700,Other,4740,Fees and Other Charges,4725,PETTY CASH/CHANGE OVER/SHORT,3000_4700_4740_4725
3000,Other,4700,Other,4740,Fees and Other Charges,4726,PURCHASE OF CREDIT/LEGAL REPORTS,3000_4700_4740_4726
3000,Other,4700,Other,4740,Fees and Other Charges,4729,REPORTABLE MISC EXPENSES,3000_4700_4740_4729
3000,Other,4700,Other,4740,Fees and Other Charges,4731,PROJECT CLOSEOUT,3000_4700_4740_4731
3000,Other,4700,Other,4740,Fees and Other Charges,4732,TAXES (PROPERTY/OTHER NONREFUNDABLE),3000_4700_4740_4732
3000,Other,4700,Other,4740,Fees and Other Charges,4734,VERIFICATION-FILING FEES,3000_4700_4740_4734
3000,Other,4700,Other,4740,Fees and Other Charges,4745,Licenses/Permits/Inspection Fees,3000_4700_4740_4745
3000,Other,4700,Other,4740,Fees and Other Charges,4748,Legal Fees Not 1099 Reportable,3000_4700_4740_4748
3000,Other,4700,Other,4740,Fees and Other Charges,4749,Indirect Costs,3000_4700_4740_4749
3000,Other,4700,Other,4740,Fees and Other Charges,4750,Solid Waste Tax,3000_4700_4740_4750
3000,Other,4700,Other,4740,Fees and Other Charges,4751,SWLF Partner Rebates,3000_4700_4740_4751
3000,Other,4700,Other,4740,Fees and Other Charges,4755,Solid Waste - TV Recycling,3000_4700_4740_4755
3000,Other,4700,Other,4740,Fees and Other Charges,4756,Solid Waste - Electronic Recycling,3000_4700_4740_4756
3000,Other,4700,Other,4740,Fees and Other Charges,4757,Admin fees - Reportable,3000_4700_4740_4757
3000,Other,4700,Other,4740,Fees and Other Charges,4758,MV Tax Collection Costs,3000_4700_4740_4758
3000,Other,4700,Other,4740,Fees and Other Charges,4760,Reimbursement - HS Overpayments,3000_4700_4740_4760
3000,Other,4700,Other,4740,Fees and Other Charges,4761,PROS Transaction Fee,3000_4700_4740_4761
3000,Other,4700,Other,4740,Fees and Other Charges,4762,BAN ISSUANCE COSTS,3000_4700_4740_4762
3000,Other,4700,Other,4740,Fees and Other Charges,4763,Other Program Fees,3000_4700_4740_4763
3000,Other,4700,Other,4750,Inventory Changes,4735,INV ADJ POSTAGE PURCHASED,3000_4700_4750_4735
3000,Other,4700,Other,4760,Printing,4738,ELECTION OUTSIDE PRINTING MATERIALS,3000_4700_4760_4738
3000,Other,4700,Other,4760,Printing,4739,OTHER PRINTING,3000_4700_4760_4739
3000,Other,4700,Other,4760,Printing,4740,PRINTING - OUTSIDE VENDORS,3000_4700_4760_4740
3000,Other,4700,Other,4760,Printing,4741,PRINTING IN-HOUSE - FORMS,3000_4700_4760_4741
3000,Other,4700,Other,4770,Purchased Insurance & Bonding,4742,PURCHASED INSURANCE & BONDING,3000_4700_4770_4742
3000,Other,4700,Other,4780,Self Insurance Claims,4743,SELF INSURANCE CLAIMS,3000_4700_4780_4743
3000,Other,4700,Other,4780,Self Insurance Claims,4752,Risk Management - IBNR,3000_4700_4780_4752
3000,Other,4700,Other,4780,Self Insurance Claims,4770,Self Ins Claims - Property/Theft,3000_4700_4780_4770
3000,Other,4700,Other,4780,Self Insurance Claims,4771,Self Ins Claims - Vehicles,3000_4700_4780_4771
3000,Other,4700,Other,4780,Self Insurance Claims,4772,Self Ins Claims - Liability,3000_4700_4780_4772
3000,Other,4700,Other,4780,Self Insurance Claims,4773,Self Ins Claims - W/C,3000_4700_4780_4773
3000,Other,4700,Other,4785,Hurricane Florence Charges,4800,Knightdale Shelter - Hurricane Florence,3000_4700_4785_4800
3000,Other,4700,Other,4785,Hurricane Florence Charges,4801,Garner Shelter - Hurricane Florence,3000_4700_4785_4801
3000,Other,4700,Other,4785,Hurricane Florence Charges,4802,SE Raleigh Shelter - Hurricane Florence,3000_4700_4785_4802
3000,Other,4700,Other,4785,Hurricane Florence Charges,4805,Other Shelters - Hurricane Florence,3000_4700_4785_4805
3000,Other,4700,Other,4785,Hurricane Florence Charges,4806,Non-shelter costs - Hurricane Florence,3000_4700_4785_4806
3000,Other,4700,Other,4790,Unallocated Budget CIP,4744,UNALLOCATED BUDGET CIP,3000_4700_4790_4744
6000,Capital Outlay,6100,Capital Outlay,6110,Land,6101,LAND - CAPITAL,6000_6100_6110_6101
6000,Capital Outlay,6100,Capital Outlay,6130,Buildings,6103,BUILDING- CAPITAL,6000_6100_6130_6103
6000,Capital Outlay,6100,Capital Outlay,6140,Construction in Progress,6104,CONSTRUCTION IN PROGRESS -CAPITAL,6000_6100_6140_6104
6000,Capital Outlay,6100,Capital Outlay,6150,Infrastructure,6105,INFRASTRUCTURE - CAPITAL,6000_6100_6150_6105
6000,Capital Outlay,6100,Capital Outlay,6160,Improvements,6106,IMPROVEMENT-CAPITAL,6000_6100_6160_6106
6000,Capital Outlay,6100,Capital Outlay,6170,Machinery and Equipment,6107,MACHINERY AND EQUIPMENT-CAPITAL,6000_6100_6170_6107
6000,Capital Outlay,6100,Capital Outlay,6170,Machinery and Equipment,6109,Capitalized Leases,6000_6100_6170_6109
6000,Capital Outlay,6100,Capital Outlay,6170,Machinery and Equipment,6110,Computer Equipment - Capital,6000_6100_6170_6110
6000,Capital Outlay,6100,Capital Outlay,6170,Machinery and Equipment,6111,Computer Printer - Capital,6000_6100_6170_6111
6000,Capital Outlay,6100,Capital Outlay,6170,Machinery and Equipment,6112,Equipment - Capital,6000_6100_6170_6112
6000,Capital Outlay,6100,Capital Outlay,6170,Machinery and Equipment,6120,FF&E - County Attorney,6000_6100_6170_6120
6000,Capital Outlay,6100,Capital Outlay,6170,Machinery and Equipment,6121,FF&E - Commissioners,6000_6100_6170_6121
6000,Capital Outlay,6100,Capital Outlay,6170,Machinery and Equipment,6122,FF&E - County Manager,6000_6100_6170_6122
6000,Capital Outlay,6100,Capital Outlay,6170,Machinery and Equipment,6123,FF&E - Public Affairs,6000_6100_6170_6123
6000,Capital Outlay,6100,Capital Outlay,6170,Machinery and Equipment,6124,FF&E - Finance,6000_6100_6170_6124
6000,Capital Outlay,6100,Capital Outlay,6170,Machinery and Equipment,6125,FF&E - Register of Deeds,6000_6100_6170_6125
6000,Capital Outlay,6100,Capital Outlay,6170,Machinery and Equipment,6126,FF&E - Sheriff,6000_6100_6170_6126
6000,Capital Outlay,6100,Capital Outlay,6170,Machinery and Equipment,6127,FF&E - GSA,6000_6100_6170_6127
6000,Capital Outlay,6100,Capital Outlay,6170,Machinery and Equipment,6128,FF&E - Budget,6000_6100_6170_6128
6000,Capital Outlay,6100,Capital Outlay,6170,Machinery and Equipment,6129,FF&E - Revenue,6000_6100_6170_6129
6000,Capital Outlay,6100,Capital Outlay,6170,Machinery and Equipment,6130,FF&E - Judicial,6000_6100_6170_6130
6000,Capital Outlay,6100,Capital Outlay,6170,Machinery and Equipment,6131,FF&E - Clerk to the Courts,6000_6100_6170_6131
6000,Capital Outlay,6100,Capital Outlay,6180,Vehicles and Motorized Equipment,6108,Motorized Equipment - Capital,6000_6100_6180_6108
6000,Capital Outlay,6100,Capital Outlay,6180,Vehicles and Motorized Equipment,6113,Vehicle Replacements,6000_6100_6180_6113
6000,Capital Outlay,6100,Capital Outlay,6180,Vehicles and Motorized Equipment,6114,New Vehicles-Add Ons,6000_6100_6180_6114
6000,Capital Outlay,6200,Capital Improvement Plan,6210,CIP Land Acquisition,6200,CIP Appraisals,6000_6200_6210_6200
6000,Capital Outlay,6200,Capital Improvement Plan,6210,CIP Land Acquisition,6201,CIP Environmental Assessments,6000_6200_6210_6201
6000,Capital Outlay,6200,Capital Improvement Plan,6210,CIP Land Acquisition,6202,CIP Subsurface Investigations,6000_6200_6210_6202
6000,Capital Outlay,6200,Capital Improvement Plan,6210,CIP Land Acquisition,6203,CIP Surveying (Boundary),6000_6200_6210_6203
6000,Capital Outlay,6200,Capital Improvement Plan,6210,CIP Land Acquisition,6204,CIP Property Taxes,6000_6200_6210_6204
6000,Capital Outlay,6200,Capital Improvement Plan,6210,CIP Land Acquisition,6205,CIP Land costs,6000_6200_6210_6205
6000,Capital Outlay,6200,Capital Improvement Plan,6210,CIP Land Acquisition,6206,CIP Easement Acquisitions,6000_6200_6210_6206
6000,Capital Outlay,6200,Capital Improvement Plan,6210,CIP Land Acquisition,6207,CIP Other Land Acquisition,6000_6200_6210_6207
6000,Capital Outlay,6200,Capital Improvement Plan,6220,CIP Preliminary Development,6208,CIP Surveying (Topographic),6000_6200_6220_6208
6000,Capital Outlay,6200,Capital Improvement Plan,6220,CIP Preliminary Development,6209,CIP Geotechnical Engineering,6000_6200_6220_6209
6000,Capital Outlay,6200,Capital Improvement Plan,6220,CIP Preliminary Development,6210,CIP Programming,6000_6200_6220_6210
6000,Capital Outlay,6200,Capital Improvement Plan,6220,CIP Preliminary Development,6211,CIP Master Planning,6000_6200_6220_6211
6000,Capital Outlay,6200,Capital Improvement Plan,6220,CIP Preliminary Development,6212,CIP Facility Assessments,6000_6200_6220_6212
6000,Capital Outlay,6200,Capital Improvement Plan,6220,CIP Preliminary Development,6213,CIP Subsurface Util Exploration,6000_6200_6220_6213
6000,Capital Outlay,6200,Capital Improvement Plan,6220,CIP Preliminary Development,6214,CIP Preliminary Studies,6000_6200_6220_6214
6000,Capital Outlay,6200,Capital Improvement Plan,6220,CIP Preliminary Development,6215,CIP Cost Estimating,6000_6200_6220_6215
6000,Capital Outlay,6200,Capital Improvement Plan,6220,CIP Preliminary Development,6216,CIP Other Preliminary Development,6000_6200_6220_6216
6000,Capital Outlay,6200,Capital Improvement Plan,6230,CIP Government Fees / Interlocal Agreements,6217,CIP Impact/Acreage Fees,6000_6200_6230_6217
6000,Capital Outlay,6200,Capital Improvement Plan,6230,CIP Government Fees / Interlocal Agreements,6218,CIP Plan Review Fees,6000_6200_6230_6218
6000,Capital Outlay,6200,Capital Improvement Plan,6230,CIP Government Fees / Interlocal Agreements,6219,CIP Reimbursement Contracts,6000_6200_6230_6219
6000,Capital Outlay,6200,Capital Improvement Plan,6230,CIP Government Fees / Interlocal Agreements,6220,CIP Other Fees and Agreements,6000_6200_6230_6220
6000,Capital Outlay,6200,Capital Improvement Plan,6240,CIP Professional Services,6221,CIP Schematic Design,6000_6200_6240_6221
6000,Capital Outlay,6200,Capital Improvement Plan,6240,CIP Professional Services,6222,CIP Preliminary Engineering,6000_6200_6240_6222
6000,Capital Outlay,6200,Capital Improvement Plan,6240,CIP Professional Services,6223,CIP Design Development,6000_6200_6240_6223
6000,Capital Outlay,6200,Capital Improvement Plan,6240,CIP Professional Services,6224,CIP Construction Plans and Specs,6000_6200_6240_6224
6000,Capital Outlay,6200,Capital Improvement Plan,6240,CIP Professional Services,6225,CIP Bidding and Contracting,6000_6200_6240_6225
6000,Capital Outlay,6200,Capital Improvement Plan,6240,CIP Professional Services,6226,CIP Construction Staking,6000_6200_6240_6226
6000,Capital Outlay,6200,Capital Improvement Plan,6240,CIP Professional Services,6227,CIP Hazardous Material Consulting,6000_6200_6240_6227
6000,Capital Outlay,6200,Capital Improvement Plan,6240,CIP Professional Services,6228,CIP Construction Administration,6000_6200_6240_6228
6000,Capital Outlay,6200,Capital Improvement Plan,6240,CIP Professional Services,6229,CIP Materials Testing,6000_6200_6240_6229
6000,Capital Outlay,6200,Capital Improvement Plan,6240,CIP Professional Services,6230,CIP Construction Inspections,6000_6200_6240_6230
6000,Capital Outlay,6200,Capital Improvement Plan,6240,CIP Professional Services,6231,CIP Warranty Inspections,6000_6200_6240_6231
6000,Capital Outlay,6200,Capital Improvement Plan,6240,CIP Professional Services,6232,CIP Construction Scheduling,6000_6200_6240_6232
6000,Capital Outlay,6200,Capital Improvement Plan,6240,CIP Professional Services,6233,CIP Furniture Layout and Planning,6000_6200_6240_6233
6000,Capital Outlay,6200,Capital Improvement Plan,6240,CIP Professional Services,6234,CIP Signage and Graphics Design,6000_6200_6240_6234
6000,Capital Outlay,6200,Capital Improvement Plan,6240,CIP Professional Services,6235,CIP Reimbursable Expenses,6000_6200_6240_6235
6000,Capital Outlay,6200,Capital Improvement Plan,6240,CIP Professional Services,6236,CIP Other Professional Services,6000_6200_6240_6236
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6237,CIP Building Modifications and Renovations,6000_6200_6250_6237
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6238,CIP Building General Construction,6000_6200_6250_6238
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6239,CIP Building HVAC Construction,6000_6200_6250_6239
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6240,CIP Building Electrical Construction,6000_6200_6250_6240
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6241,CIP Building Plumbing Construction,6000_6200_6250_6241
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6242,CIP Building Fire Protection Construction,6000_6200_6250_6242
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6243,CIP Building Voice/Data Wiring,6000_6200_6250_6243
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6244,CIP Radio System Wiring,6000_6200_6250_6244
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6245,CIP Site Work,6000_6200_6250_6245
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6246,CIP Landscape,6000_6200_6250_6246
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6247,CIP Hazardous Material Removing,6000_6200_6250_6247
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6248,CIP Demolition,6000_6200_6250_6248
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6249,CIP Street Improvements,6000_6200_6250_6249
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6250,CIP Utility Improvements,6000_6200_6250_6250
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6251,CIP Security Systems,6000_6200_6250_6251
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6252,CIP Security Services,6000_6200_6250_6252
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6253,CIP Storm Drainage Improvements,6000_6200_6250_6253
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6254,CIP Wastewater Improvements,6000_6200_6250_6254
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6255,CIP Water Improvements,6000_6200_6250_6255
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6256,CIP Park Improvements,6000_6200_6250_6256
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6257,CIP Groundwater Wells,6000_6200_6250_6257
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6258,CIP Monitoring Wells,6000_6200_6250_6258
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6259,CIP Building and Other Construction,6000_6200_6250_6259
6000,Capital Outlay,6200,Capital Improvement Plan,6250,CIP Construction Costs,6299,CIP Budget Only - Inflation,6000_6200_6250_6299
6000,Capital Outlay,6200,Capital Improvement Plan,6260,"CIP Furniture, Furnishings, Equipment and Signage",6262,CIP Shelving,6000_6200_6260_6262
6000,Capital Outlay,6200,Capital Improvement Plan,6260,"CIP Furniture, Furnishings, Equipment and Signage",6263,CIP Systems Furniture,6000_6200_6260_6263
6000,Capital Outlay,6200,Capital Improvement Plan,6260,"CIP Furniture, Furnishings, Equipment and Signage",6264,CIP Signage,6000_6200_6260_6264
6000,Capital Outlay,6200,Capital Improvement Plan,6260,"CIP Furniture, Furnishings, Equipment and Signage",6265,CIP Office Furniture  < $5K,6000_6200_6260_6265
6000,Capital Outlay,6200,Capital Improvement Plan,6260,"CIP Furniture, Furnishings, Equipment and Signage",6266,CIP Automation Equipment,6000_6200_6260_6266
6000,Capital Outlay,6200,Capital Improvement Plan,6260,"CIP Furniture, Furnishings, Equipment and Signage",6267,CIP Radio Communications Equipment,6000_6200_6260_6267
6000,Capital Outlay,6200,Capital Improvement Plan,6260,"CIP Furniture, Furnishings, Equipment and Signage",6268,CIP Site Furniture,6000_6200_6260_6268
6000,Capital Outlay,6200,Capital Improvement Plan,6260,"CIP Furniture, Furnishings, Equipment and Signage",6269,CIP Office Furniture > $5K,6000_6200_6260_6269
6000,Capital Outlay,6200,Capital Improvement Plan,6260,"CIP Furniture, Furnishings, Equipment and Signage",6271,CIP Other Equipment,6000_6200_6260_6271
6000,Capital Outlay,6200,Capital Improvement Plan,6270,CIP Relocation/Moving/Temporary Facility,6275,CIP Space Rental,6000_6200_6270_6275
6000,Capital Outlay,6200,Capital Improvement Plan,6270,CIP Relocation/Moving/Temporary Facility,6276,CIP Moving Expenses,6000_6200_6270_6276
6000,Capital Outlay,6200,Capital Improvement Plan,6270,CIP Relocation/Moving/Temporary Facility,6277,CIP Temporary Facility Costs,6000_6200_6270_6277
6000,Capital Outlay,6200,Capital Improvement Plan,6270,CIP Relocation/Moving/Temporary Facility,6278,CIP Other Relocation,6000_6200_6270_6278
6000,Capital Outlay,6200,Capital Improvement Plan,6280,CIP Miscellaneous Costs,6281,CIP Postage,6000_6200_6280_6281
6000,Capital Outlay,6200,Capital Improvement Plan,6280,CIP Miscellaneous Costs,6282,CIP Advertising,6000_6200_6280_6282
6000,Capital Outlay,6200,Capital Improvement Plan,6280,CIP Miscellaneous Costs,6283,CIP Utility Cost,6000_6200_6280_6283
6000,Capital Outlay,6200,Capital Improvement Plan,6280,CIP Miscellaneous Costs,6284,CIP Printing,6000_6200_6280_6284
6000,Capital Outlay,6200,Capital Improvement Plan,6280,CIP Miscellaneous Costs,6285,CIP Other Miscellaneous,6000_6200_6280_6285
6000,Capital Outlay,6200,Capital Improvement Plan,6290,CIP Retainage and Sales Tax,6290,CIP - YE Retainage Adjustment,6000_6200_6290_6290
6000,Capital Outlay,6200,Capital Improvement Plan,6290,CIP Retainage and Sales Tax,6292,CIP Sales Tax,6000_6200_6290_6292
7000,Debt,7100,Debt,7110,Debt Service Principal,7101,BOND PRINCIPAL - DEBT SERVICE,7000_7100_7110_7101
7000,Debt,7100,Debt,7110,Debt Service Principal,7102,LEASE PRINCIPAL - DEBT SERVICE,7000_7100_7110_7102
7000,Debt,7100,Debt,7120,Debt Service Interest,7121,BOND INTEREST - DEBT SERVICE,7000_7100_7120_7121
7000,Debt,7100,Debt,7120,Debt Service Interest,7122,LEASE INTEREST - DEBT SERVICE,7000_7100_7120_7122
7000,Debt,7100,Debt,7120,Debt Service Interest,7126,SHORT TERM INTEREST - DEBT SERVICE,7000_7100_7120_7126
7000,Debt,7100,Debt,7130,Debt Service Fees,7131,BOND FEES - DEBT SERVICE,7000_7100_7130_7131
7000,Debt,7100,Debt,7130,Debt Service Fees,7133,COMMITMENT FEES,7000_7100_7130_7133
7000,Debt,7100,Debt,7130,Debt Service Fees,7134,Bond Issuance Fees/Underwriters' Discount,7000_7100_7130_7134
7000,Debt,7100,Debt,7150,Refunding Bonds,7155,Payment to Refunded Bond Escrow Agent,7000_7100_7150_7155
8000,Budget Reserves,8100,Budget Reserves,8110,Reserves (Budget Entries Only),8101,Budget Reserve,8000_8100_8110_8101
8000,Budget Reserves,8100,Budget Reserves,8110,Reserves (Budget Entries Only),8104,CONTINGENCY,8000_8100_8110_8104
8000,Budget Reserves,8100,Budget Reserves,8110,Reserves (Budget Entries Only),8105,RESERVE FOR FUTURE APPROPRIATION,8000_8100_8110_8105
8000,Budget Reserves,8100,Budget Reserves,8110,Reserves (Budget Entries Only),8109,Fleet Undesignated/Reserve,8000_8100_8110_8109
9000,Transfers Out,9100,Transfers Out,9110,Interfund Transfers Out,9103,TRANSFER TO C/P CO CONSTRUCTION FUND,9000_9100_9110_9103
9000,Transfers Out,9100,Transfers Out,9110,Interfund Transfers Out,9104,TRANSFER TO C/P SCHOOLS,9000_9100_9110_9104
9000,Transfers Out,9100,Transfers Out,9110,Interfund Transfers Out,9105,TRANSFER TO C/P SOLID WASTE,9000_9100_9110_9105
9000,Transfers Out,9100,Transfers Out,9110,Interfund Transfers Out,9109,TRANSFER TO D/S FROM TAX DISTRICT FUND,9000_9100_9110_9109
9000,Transfers Out,9100,Transfers Out,9110,Interfund Transfers Out,9111,Transfer to Debt Service (Property tax),9000_9100_9110_9111
9000,Transfers Out,9100,Transfers Out,9110,Interfund Transfers Out,9112,TRANSFER TO FLEET INTERNAL SERVICE,9000_9100_9110_9112
9000,Transfers Out,9100,Transfers Out,9110,Interfund Transfers Out,9113,TRANSFER TO GENERAL FUND,9000_9100_9110_9113
9000,Transfers Out,9100,Transfers Out,9110,Interfund Transfers Out,9114,Transfer to Housing - Federal Grants,9000_9100_9110_9114
9000,Transfers Out,9100,Transfers Out,9110,Interfund Transfers Out,9118,TRANSFER TO SOLID WASTE ENTERPRISE,9000_9100_9110_9118
9000,Transfers Out,9100,Transfers Out,9110,Interfund Transfers Out,9119,Transfer to Grants Fund,9000_9100_9110_9119
9000,Transfers Out,9100,Transfers Out,9110,Interfund Transfers Out,9122,Transfer to Wake Tech Capital Fund,9000_9100_9110_9122
9000,Transfers Out,9100,Transfers Out,9110,Interfund Transfers Out,9123,Transfer to Major Facilities CIP,9000_9100_9110_9123
9000,Transfers Out,9100,Transfers Out,9110,Interfund Transfers Out,9124,Transfer to Debt Service (Sales tax),9000_9100_9110_9124
9000,Transfers Out,9100,Transfers Out,9110,Interfund Transfers Out,9126,Transfer to Debt Service (County Capital),9000_9100_9110_9126
9000,Transfers Out,9100,Transfers Out,9110,Interfund Transfers Out,9128,Transfer to Fire Tax CIP,9000_9100_9110_9128
9000,Transfers Out,9100,Transfers Out,9110,Interfund Transfers Out,9129,Transfer to Housing CIP,9000_9100_9110_9129
9000,Transfers Out,9100,Transfers Out,9120,IntraFund Transfers,9121,INTRAFUND TRANSFERS,9000_9100_9120_9121
