"Sale Key","City Key","Customer Key","Bill To Customer Key","Stock Item Key","Invoice Date Key","Delivery Date Key","Salesperson Key","WWI Invoice ID","Description","Package","Quantity","Unit Price","Tax Rate","Total Excluding Tax","Tax Amount","Profit","Total Including Tax","Total Dry Items","Total Chiller Items","Lineage Key"
68842,66094,136,1,83,"2/13/2014","2/14/2014",19,21189,"Animal with big feet slippers (Brown) XL","Each",6,"32",15,"192","28.8","141","220.8",6,0,11
70934,48778,25,1,99,"2/26/2014","2/27/2014",97,21836,"Dinosaur battery-powered slippers (Green) XL","Each",6,"32",15,"192","28.8","141","220.8",6,0,11
94179,40600,102,1,83,"7/3/2014","7/4/2014",116,28972,"Animal with big feet slippers (Brown) XL","Each",6,"32",15,"192","28.8","141","220.8",6,0,11
96771,47644,63,1,83,"7/16/2014","7/17/2014",19,29769,"Animal with big feet slippers (Brown) XL","Each",6,"32",15,"192","28.8","141","220.8",6,0,11
98729,47644,63,1,87,"7/25/2014","7/26/2014",116,30367,"Furry gorilla with big eyes slippers (Black) XL","Each",6,"32",15,"192","28.8","141","220.8",6,0,11
62835,72808,19,1,207,"1/11/2014","1/12/2014",90,19342,"USB food flash drive - shrimp cocktail","Each",3,"32",15,"96","14.4","60","110.4",3,0,11
63110,76970,186,1,214,"1/13/2014","1/14/2014",19,19426,"USB food flash drive - hot dog","Each",3,"32",15,"96","14.4","60","110.4",3,0,11
66442,91354,78,1,213,"1/31/2014","2/1/2014",81,20443,"USB food flash drive - pizza slice","Each",3,"32",15,"96","14.4","60","110.4",3,0,11
73914,47005,197,1,207,"3/15/2014","3/16/2014",103,22724,"USB food flash drive - shrimp cocktail","Each",3,"32",15,"96","14.4","60","110.4",3,0,11
79131,66109,163,1,99,"4/16/2014","4/17/2014",97,24322,"Dinosaur battery-powered slippers (Green) XL","Each",3,"32",15,"96","14.4","70.5","110.4",3,0,11
79655,89325,44,1,207,"4/18/2014","4/19/2014",19,24487,"USB food flash drive - shrimp cocktail","Each",3,"32",15,"96","14.4","60","110.4",3,0,11
80747,66109,163,1,95,"4/24/2014","4/25/2014",19,24834,"Ogre battery-powered slippers (Green) XL","Each",3,"32",15,"96","14.4","70.5","110.4",3,0,11
82325,89325,44,1,214,"5/2/2014","5/3/2014",102,25308,"USB food flash drive - hot dog","Each",3,"32",15,"96","14.4","60","110.4",3,0,11
84038,41500,47,1,206,"5/12/2014","5/13/2014",19,25830,"USB food flash drive - fortune cookie","Each",3,"32",15,"96","14.4","60","110.4",3,0,11
87028,91271,127,1,209,"5/28/2014","5/29/2014",90,26754,"USB food flash drive - cookie","Each",3,"32",15,"96","14.4","60","110.4",3,0,11
89017,76970,186,1,213,"6/6/2014","6/7/2014",86,27364,"USB food flash drive - pizza slice","Each",3,"32",15,"96","14.4","60","110.4",3,0,11
92924,91437,48,1,215,"6/26/2014","6/27/2014",105,28581,"USB food flash drive - hamburger","Each",3,"32",15,"96","14.4","60","110.4",3,0,11
95530,87602,176,1,213,"7/10/2014","7/11/2014",102,29382,"USB food flash drive - pizza slice","Each",3,"32",15,"96","14.4","60","110.4",3,0,11
100030,87556,31,1,209,"8/2/2014","8/3/2014",90,30773,"USB food flash drive - cookie","Each",3,"32",15,"96","14.4","60","110.4",3,0,11
103541,91354,78,1,206,"8/22/2014","8/23/2014",108,31874,"USB food flash drive - fortune cookie","Each",3,"32",15,"96","14.4","60","110.4",3,0,11
62617,72808,19,1,90,"1/10/2014","1/11/2014",97,19280,"Furry gorilla with big eyes slippers (Black) S","Each",3,"32",15,"96","14.4","72","110.4",3,0,11
72453,91372,201,1,85,"3/6/2014","3/7/2014",90,22290,"Animal with big feet slippers (Brown) M","Each",3,"32",15,"96","14.4","72","110.4",3,0,11
72861,48778,25,1,100,"3/10/2014","3/11/2014",81,22415,"Dinosaur battery-powered slippers (Green) L","Each",3,"32",15,"96","14.4","72","110.4",3,0,11
74314,46997,69,1,100,"3/18/2014","3/19/2014",86,22850,"Dinosaur battery-powered slippers (Green) L","Each",3,"32",15,"96","14.4","72","110.4",3,0,11
74492,91354,78,1,97,"3/19/2014","3/20/2014",90,22906,"Ogre battery-powered slippers (Green) M","Each",3,"32",15,"96","14.4","72","110.4",3,0,11
76964,41398,52,1,96,"4/3/2014","4/4/2014",86,23671,"Ogre battery-powered slippers (Green) L","Each",3,"32",15,"96","14.4","72","110.4",3,0,11
79210,72808,19,1,97,"4/16/2014","4/17/2014",106,24348,"Ogre battery-powered slippers (Green) M","Each",3,"32",15,"96","14.4","72","110.4",3,0,11
82633,91437,48,1,85,"5/5/2014","5/6/2014",105,25402,"Animal with big feet slippers (Brown) M","Each",3,"32",15,"96","14.4","72","110.4",3,0,11
89789,91271,127,1,85,"6/10/2014","6/11/2014",106,27602,"Animal with big feet slippers (Brown) M","Each",3,"32",15,"96","14.4","72","110.4",3,0,11
92728,72782,142,1,94,"6/25/2014","6/26/2014",116,28520,"Plush shark slippers (Gray) S","Each",3,"32",15,"96","14.4","72","110.4",3,0,11
96410,47644,63,1,97,"7/15/2014","7/16/2014",105,29657,"Ogre battery-powered slippers (Green) M","Each",3,"32",15,"96","14.4","72","110.4",3,0,11
97210,72808,19,1,93,"7/18/2014","7/19/2014",93,29906,"Plush shark slippers (Gray) M","Each",3,"32",15,"96","14.4","72","110.4",3,0,11
100204,91437,48,1,88,"8/4/2014","8/5/2014",108,30827,"Furry gorilla with big eyes slippers (Black) L","Each",3,"32",15,"96","14.4","72","110.4",3,0,11
101918,72803,131,1,100,"8/13/2014","8/14/2014",90,31365,"Dinosaur battery-powered slippers (Green) L","Each",3,"32",15,"96","14.4","72","110.4",3,0,11
103660,40659,107,1,98,"8/23/2014","8/24/2014",19,31914,"Ogre battery-powered slippers (Green) S","Each",3,"32",15,"96","14.4","72","110.4",3,0,11
66615,91354,78,1,15,"2/1/2014","2/2/2014",19,20500,"Tape dispenser (Blue)","Each",80,"32",15,"2560","384","1200","2944",80,0,11
67547,41500,47,1,15,"2/6/2014","2/7/2014",102,20788,"Tape dispenser (Blue)","Each",100,"32",15,"3200","480","1500","3680",100,0,11
71186,40600,102,1,16,"2/28/2014","3/1/2014",19,21915,"Tape dispenser (Red)","Each",20,"32",15,"640","96","300","736",20,0,11
72651,66011,180,1,15,"3/7/2014","3/8/2014",101,22346,"Tape dispenser (Blue)","Each",50,"32",15,"1600","240","750","1840",50,0,11
73184,72803,131,1,15,"3/11/2014","3/12/2014",97,22512,"Tape dispenser (Blue)","Each",60,"32",15,"1920","288","900","2208",60,0,11
79220,47626,109,1,15,"4/16/2014","4/17/2014",19,24350,"Tape dispenser (Blue)","Each",30,"32",15,"960","144","450","1104",30,0,11
80260,89450,20,1,16,"4/23/2014","4/24/2014",81,24677,"Tape dispenser (Red)","Each",30,"32",15,"960","144","450","1104",30,0,11
80337,47626,109,1,49,"4/23/2014","4/24/2014",19,24701,"32 mm Anti static bubble wrap (Blue) 10m","Each",80,"32",15,"2560","384","1280","2944",80,0,11
81470,41398,52,1,15,"4/28/2014","4/29/2014",107,25049,"Tape dispenser (Blue)","Each",50,"32",15,"1600","240","750","1840",50,0,11
85320,91271,127,1,49,"5/19/2014","5/20/2014",115,26222,"32 mm Anti static bubble wrap (Blue) 10m","Each",100,"32",15,"3200","480","1600","3680",100,0,11
88071,72782,142,1,49,"6/2/2014","6/3/2014",86,27071,"32 mm Anti static bubble wrap (Blue) 10m","Each",30,"32",15,"960","144","480","1104",30,0,11
100006,47626,109,1,49,"8/2/2014","8/3/2014",122,30767,"32 mm Anti static bubble wrap (Blue) 10m","Each",80,"32",15,"2560","384","1280","2944",80,0,11
101063,91452,43,1,15,"8/8/2014","8/9/2014",102,31094,"Tape dispenser (Blue)","Each",20,"32",15,"640","96","300","736",20,0,11
101917,72803,131,1,49,"8/13/2014","8/14/2014",90,31365,"32 mm Anti static bubble wrap (Blue) 10m","Each",50,"32",15,"1600","240","800","1840",50,0,11
107058,41398,52,1,15,"9/13/2014","9/14/2014",108,32960,"Tape dispenser (Blue)","Each",70,"32",15,"2240","336","1050","2576",70,0,11
107294,66011,180,1,49,"9/15/2014","9/16/2014",105,33037,"32 mm Anti static bubble wrap (Blue) 10m","Each",80,"32",15,"2560","384","1280","2944",80,0,11
108170,47644,63,1,49,"9/22/2014","9/23/2014",118,33311,"32 mm Anti static bubble wrap (Blue) 10m","Each",80,"32",15,"2560","384","1280","2944",80,0,11
108834,66011,180,1,49,"9/25/2014","9/26/2014",93,33519,"32 mm Anti static bubble wrap (Blue) 10m","Each",40,"32",15,"1280","192","640","1472",40,0,11
62722,40600,102,1,17,"1/10/2014","1/11/2014",101,19310,"Tape dispenser (Black)","Each",20,"32",15,"640","96","300","736",20,0,11
68422,46997,69,1,17,"2/12/2014","2/13/2014",97,21063,"Tape dispenser (Black)","Each",60,"32",15,"1920","288","900","2208",60,0,11
71422,66094,136,1,17,"3/1/2014","3/2/2014",93,21986,"Tape dispenser (Black)","Each",40,"32",15,"1280","192","600","1472",40,0,11
98728,47644,63,1,17,"7/25/2014","7/26/2014",116,30367,"Tape dispenser (Black)","Each",20,"32",15,"640","96","300","736",20,0,11
101601,91271,127,1,17,"8/11/2014","8/12/2014",19,31263,"Tape dispenser (Black)","Each",60,"32",15,"1920","288","900","2208",60,0,11
107363,72803,131,1,17,"9/15/2014","9/16/2014",122,33055,"Tape dispenser (Black)","Each",60,"32",15,"1920","288","900","2208",60,0,11
69361,48778,25,1,91,"2/18/2014","2/19/2014",103,21355,"Plush shark slippers (Gray) XL","Each",4,"32",15,"128","19.2","94","147.2",4,0,11
74161,72808,19,1,99,"3/18/2014","3/19/2014",97,22804,"Dinosaur battery-powered slippers (Green) XL","Each",4,"32",15,"128","19.2","94","147.2",4,0,11
76948,40659,107,1,91,"4/3/2014","4/4/2014",105,23666,"Plush shark slippers (Gray) XL","Each",4,"32",15,"128","19.2","94","147.2",4,0,11
104655,47626,109,1,99,"8/29/2014","8/30/2014",105,32216,"Dinosaur battery-powered slippers (Green) XL","Each",4,"32",15,"128","19.2","94","147.2",4,0,11
63917,66094,136,1,216,"1/17/2014","1/18/2014",94,19670,"USB food flash drive - sushi roll","Each",4,"32",15,"128","19.2","80","147.2",4,0,11
67586,66011,180,1,209,"2/6/2014","2/7/2014",101,20799,"USB food flash drive - cookie","Each",4,"32",15,"128","19.2","80","147.2",4,0,11
76686,90082,37,1,216,"4/2/2014","4/3/2014",103,23590,"USB food flash drive - sushi roll","Each",4,"32",15,"128","19.2","80","147.2",4,0,11
91252,91271,127,1,206,"6/18/2014","6/19/2014",116,28062,"USB food flash drive - fortune cookie","Each",4,"32",15,"128","19.2","80","147.2",4,0,11
98492,48778,25,1,213,"7/24/2014","7/25/2014",118,30295,"USB food flash drive - pizza slice","Each",4,"32",15,"128","19.2","80","147.2",4,0,11
98806,40550,98,1,214,"7/26/2014","7/27/2014",105,30391,"USB food flash drive - hot dog","Each",4,"32",15,"128","19.2","80","147.2",4,0,11
99954,40659,107,1,216,"8/1/2014","8/2/2014",19,30752,"USB food flash drive - sushi roll","Each",4,"32",15,"128","19.2","80","147.2",4,0,11
107117,90082,37,1,210,"9/13/2014","9/14/2014",102,32979,"USB food flash drive - chocolate bar","Each",4,"32",15,"128","19.2","80","147.2",4,0,11
107453,91437,48,1,210,"9/16/2014","9/17/2014",93,33084,"USB food flash drive - chocolate bar","Each",4,"32",15,"128","19.2","80","147.2",4,0,11
109825,87543,30,1,216,"9/30/2014","10/1/2014",90,33824,"USB food flash drive - sushi roll","Each",4,"32",15,"128","19.2","80","147.2",4,0,11
63850,91437,48,1,94,"1/17/2014","1/18/2014",90,19651,"Plush shark slippers (Gray) S","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
68570,90082,37,1,84,"2/13/2014","2/14/2014",19,21107,"Animal with big feet slippers (Brown) L","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
68753,47626,109,1,89,"2/13/2014","2/14/2014",86,21162,"Furry gorilla with big eyes slippers (Black) M","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
76250,40600,102,1,98,"3/31/2014","4/1/2014",81,23444,"Ogre battery-powered slippers (Green) S","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
79636,72760,23,1,102,"4/18/2014","4/19/2014",102,24482,"Dinosaur battery-powered slippers (Green) S","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
81118,47644,63,1,89,"4/25/2014","4/26/2014",107,24944,"Furry gorilla with big eyes slippers (Black) M","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
80930,89325,44,1,100,"4/25/2014","4/26/2014",102,24891,"Dinosaur battery-powered slippers (Green) L","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
82477,66011,180,1,94,"5/3/2014","5/4/2014",86,25349,"Plush shark slippers (Gray) S","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
89190,91354,78,1,97,"6/6/2014","6/7/2014",19,27418,"Ogre battery-powered slippers (Green) M","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
91216,89450,20,1,100,"6/18/2014","6/19/2014",86,28052,"Dinosaur battery-powered slippers (Green) L","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
91401,72782,142,1,98,"6/18/2014","6/19/2014",86,28100,"Ogre battery-powered slippers (Green) S","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
93481,72803,131,1,94,"6/30/2014","7/1/2014",118,28750,"Plush shark slippers (Gray) S","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
94957,72808,19,1,84,"7/8/2014","7/9/2014",116,29204,"Animal with big feet slippers (Brown) L","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
102999,46997,69,1,97,"8/19/2014","8/20/2014",122,31703,"Ogre battery-powered slippers (Green) M","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
104930,47005,197,1,86,"9/1/2014","9/2/2014",108,32300,"Animal with big feet slippers (Brown) S","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
63720,87602,176,1,207,"1/16/2014","1/17/2014",86,19611,"USB food flash drive - shrimp cocktail","Each",7,"32",15,"224","33.6","140","257.6",7,0,11
65344,40659,107,1,213,"1/25/2014","1/26/2014",94,20098,"USB food flash drive - pizza slice","Each",7,"32",15,"224","33.6","140","257.6",7,0,11
66821,87602,176,1,210,"2/3/2014","2/4/2014",90,20561,"USB food flash drive - chocolate bar","Each",7,"32",15,"224","33.6","140","257.6",7,0,11
69587,46997,69,1,207,"2/19/2014","2/20/2014",90,21430,"USB food flash drive - shrimp cocktail","Each",7,"32",15,"224","33.6","140","257.6",7,0,11
71709,47626,109,1,208,"3/3/2014","3/4/2014",102,22072,"USB food flash drive - donut","Each",7,"32",15,"224","33.6","140","257.6",7,0,11
72478,87602,176,1,215,"3/7/2014","3/8/2014",19,22300,"USB food flash drive - hamburger","Each",7,"32",15,"224","33.6","140","257.6",7,0,11
76002,91437,48,1,210,"3/28/2014","3/29/2014",93,23370,"USB food flash drive - chocolate bar","Each",7,"32",15,"224","33.6","140","257.6",7,0,11
80826,72782,142,1,208,"4/25/2014","4/26/2014",93,24862,"USB food flash drive - donut","Each",7,"32",15,"224","33.6","140","257.6",7,0,11
84089,66011,180,1,207,"5/12/2014","5/13/2014",93,25847,"USB food flash drive - shrimp cocktail","Each",7,"32",15,"224","33.6","140","257.6",7,0,11
86953,87556,31,1,213,"5/28/2014","5/29/2014",93,26731,"USB food flash drive - pizza slice","Each",7,"32",15,"224","33.6","140","257.6",7,0,11
87734,91271,127,1,206,"5/31/2014","6/1/2014",93,26968,"USB food flash drive - fortune cookie","Each",7,"32",15,"224","33.6","140","257.6",7,0,11
95794,91271,127,1,210,"7/11/2014","7/12/2014",108,29461,"USB food flash drive - chocolate bar","Each",7,"32",15,"224","33.6","140","257.6",7,0,11
97460,76970,186,1,213,"7/19/2014","7/20/2014",86,29978,"USB food flash drive - pizza slice","Each",7,"32",15,"224","33.6","140","257.6",7,0,11
101602,91271,127,1,213,"8/11/2014","8/12/2014",19,31263,"USB food flash drive - pizza slice","Each",7,"32",15,"224","33.6","140","257.6",7,0,11
69214,40659,107,1,87,"2/17/2014","2/18/2014",19,21307,"Furry gorilla with big eyes slippers (Black) XL","Each",7,"32",15,"224","33.6","164.5","257.6",7,0,11
77335,72803,131,1,83,"4/5/2014","4/6/2014",102,23786,"Animal with big feet slippers (Brown) XL","Each",7,"32",15,"224","33.6","164.5","257.6",7,0,11
83577,90082,37,1,83,"5/8/2014","5/9/2014",90,25690,"Animal with big feet slippers (Brown) XL","Each",7,"32",15,"224","33.6","164.5","257.6",7,0,11
98098,91372,201,1,87,"7/22/2014","7/23/2014",102,30171,"Furry gorilla with big eyes slippers (Black) XL","Each",7,"32",15,"224","33.6","164.5","257.6",7,0,11
99760,90082,37,1,95,"7/31/2014","8/1/2014",119,30690,"Ogre battery-powered slippers (Green) XL","Each",7,"32",15,"224","33.6","164.5","257.6",7,0,11
62022,87556,31,1,98,"1/6/2014","1/7/2014",93,19092,"Ogre battery-powered slippers (Green) S","Each",7,"32",15,"224","33.6","168","257.6",7,0,11
63913,46997,69,1,93,"1/17/2014","1/18/2014",81,19669,"Plush shark slippers (Gray) M","Each",7,"32",15,"224","33.6","168","257.6",7,0,11
67894,87543,30,1,85,"2/8/2014","2/9/2014",102,20896,"Animal with big feet slippers (Brown) M","Each",7,"32",15,"224","33.6","168","257.6",7,0,11
76928,47644,63,1,94,"4/3/2014","4/4/2014",97,23660,"Plush shark slippers (Gray) S","Each",7,"32",15,"224","33.6","168","257.6",7,0,11
77244,41398,52,1,86,"4/4/2014","4/5/2014",90,23761,"Animal with big feet slippers (Brown) S","Each",7,"32",15,"224","33.6","168","257.6",7,0,11
77267,91452,43,1,94,"4/4/2014","4/5/2014",103,23767,"Plush shark slippers (Gray) S","Each",7,"32",15,"224","33.6","168","257.6",7,0,11
81875,40659,107,1,102,"5/1/2014","5/2/2014",90,25177,"Dinosaur battery-powered slippers (Green) S","Each",7,"32",15,"224","33.6","168","257.6",7,0,11
93934,87556,31,1,97,"7/2/2014","7/3/2014",102,28893,"Ogre battery-powered slippers (Green) M","Each",7,"32",15,"224","33.6","168","257.6",7,0,11
95626,66109,163,1,100,"7/11/2014","7/12/2014",90,29414,"Dinosaur battery-powered slippers (Green) L","Each",7,"32",15,"224","33.6","168","257.6",7,0,11
101321,91437,48,1,98,"8/9/2014","8/10/2014",105,31173,"Ogre battery-powered slippers (Green) S","Each",7,"32",15,"224","33.6","168","257.6",7,0,11
104720,87543,30,1,93,"8/29/2014","8/30/2014",118,32235,"Plush shark slippers (Gray) M","Each",7,"32",15,"224","33.6","168","257.6",7,0,11
105583,72803,131,1,88,"9/4/2014","9/5/2014",93,32513,"Furry gorilla with big eyes slippers (Black) L","Each",7,"32",15,"224","33.6","168","257.6",7,0,11
106616,66011,180,1,94,"9/11/2014","9/12/2014",105,32832,"Plush shark slippers (Gray) S","Each",7,"32",15,"224","33.6","168","257.6",7,0,11
109116,87556,31,1,88,"9/25/2014","9/26/2014",90,33605,"Furry gorilla with big eyes slippers (Black) L","Each",7,"32",15,"224","33.6","168","257.6",7,0,11
62834,72808,19,1,206,"1/11/2014","1/12/2014",90,19342,"USB food flash drive - fortune cookie","Each",2,"32",15,"64","9.6","40","73.6",2,0,11
63368,89325,44,1,207,"1/15/2014","1/16/2014",39,19505,"USB food flash drive - shrimp cocktail","Each",2,"32",15,"64","9.6","40","73.6",2,0,11
63719,87602,176,1,206,"1/16/2014","1/17/2014",86,19611,"USB food flash drive - fortune cookie","Each",2,"32",15,"64","9.6","40","73.6",2,0,11
64848,76970,186,1,215,"1/22/2014","1/23/2014",93,19946,"USB food flash drive - hamburger","Each",2,"32",15,"64","9.6","40","73.6",2,0,11
65517,72782,142,1,211,"1/27/2014","1/28/2014",94,20155,"USB food flash drive - banana","Each",2,"32",15,"64","9.6","40","73.6",2,0,11
66323,76970,186,1,206,"1/31/2014","2/1/2014",90,20404,"USB food flash drive - fortune cookie","Each",2,"32",15,"64","9.6","40","73.6",2,0,11
73089,87602,176,1,210,"3/11/2014","3/12/2014",102,22485,"USB food flash drive - chocolate bar","Each",2,"32",15,"64","9.6","40","73.6",2,0,11
78033,40659,107,1,210,"4/10/2014","4/11/2014",81,24001,"USB food flash drive - chocolate bar","Each",2,"32",15,"64","9.6","40","73.6",2,0,11
78749,41398,52,1,211,"4/14/2014","4/15/2014",19,24210,"USB food flash drive - banana","Each",2,"32",15,"64","9.6","40","73.6",2,0,11
91731,90082,37,1,216,"6/20/2014","6/21/2014",86,28203,"USB food flash drive - sushi roll","Each",2,"32",15,"64","9.6","40","73.6",2,0,11
99270,47626,109,1,211,"7/29/2014","7/30/2014",93,30538,"USB food flash drive - banana","Each",2,"32",15,"64","9.6","40","73.6",2,0,11
70651,90082,37,1,91,"2/25/2014","2/26/2014",93,21749,"Plush shark slippers (Gray) XL","Each",2,"32",15,"64","9.6","47","73.6",2,0,11
72454,91372,201,1,87,"3/6/2014","3/7/2014",90,22290,"Furry gorilla with big eyes slippers (Black) XL","Each",2,"32",15,"64","9.6","47","73.6",2,0,11
76038,40550,98,1,99,"3/28/2014","3/29/2014",94,23382,"Dinosaur battery-powered slippers (Green) XL","Each",2,"32",15,"64","9.6","47","73.6",2,0,11
84827,46997,69,1,95,"5/15/2014","5/16/2014",86,26072,"Ogre battery-powered slippers (Green) XL","Each",2,"32",15,"64","9.6","47","73.6",2,0,11
95017,41398,52,1,83,"7/8/2014","7/9/2014",108,29221,"Animal with big feet slippers (Brown) XL","Each",2,"32",15,"64","9.6","47","73.6",2,0,11
98858,46997,69,1,91,"7/26/2014","7/27/2014",19,30404,"Plush shark slippers (Gray) XL","Each",2,"32",15,"64","9.6","47","73.6",2,0,11
65343,40659,107,1,100,"1/25/2014","1/26/2014",94,20098,"Dinosaur battery-powered slippers (Green) L","Each",2,"32",15,"64","9.6","48","73.6",2,0,11
70240,91271,127,1,97,"2/22/2014","2/23/2014",19,21624,"Ogre battery-powered slippers (Green) M","Each",2,"32",15,"64","9.6","48","73.6",2,0,11
73912,47005,197,1,88,"3/15/2014","3/16/2014",103,22724,"Furry gorilla with big eyes slippers (Black) L","Each",2,"32",15,"64","9.6","48","73.6",2,0,11
74722,91271,127,1,98,"3/21/2014","3/22/2014",103,22978,"Ogre battery-powered slippers (Green) S","Each",2,"32",15,"64","9.6","48","73.6",2,0,11
79373,87556,31,1,92,"4/17/2014","4/18/2014",106,24399,"Plush shark slippers (Gray) L","Each",2,"32",15,"64","9.6","48","73.6",2,0,11
83108,89450,20,1,89,"5/7/2014","5/8/2014",86,25548,"Furry gorilla with big eyes slippers (Black) M","Each",2,"32",15,"64","9.6","48","73.6",2,0,11
86002,72782,142,1,98,"5/22/2014","5/23/2014",90,26435,"Ogre battery-powered slippers (Green) S","Each",2,"32",15,"64","9.6","48","73.6",2,0,11
87323,91271,127,1,101,"5/29/2014","5/30/2014",108,26842,"Dinosaur battery-powered slippers (Green) M","Each",2,"32",15,"64","9.6","48","73.6",2,0,11
87735,91271,127,1,86,"5/31/2014","6/1/2014",93,26968,"Animal with big feet slippers (Brown) S","Each",2,"32",15,"64","9.6","48","73.6",2,0,11
95927,76970,186,1,84,"7/12/2014","7/13/2014",105,29501,"Animal with big feet slippers (Brown) L","Each",2,"32",15,"64","9.6","48","73.6",2,0,11
101567,40659,107,1,101,"8/11/2014","8/12/2014",118,31252,"Dinosaur battery-powered slippers (Green) M","Each",2,"32",15,"64","9.6","48","73.6",2,0,11
104970,91452,43,1,92,"9/1/2014","9/2/2014",105,32313,"Plush shark slippers (Gray) L","Each",2,"32",15,"64","9.6","48","73.6",2,0,11
107187,91271,127,1,88,"9/13/2014","9/14/2014",122,33000,"Furry gorilla with big eyes slippers (Black) L","Each",2,"32",15,"64","9.6","48","73.6",2,0,11
107311,89325,44,1,92,"9/15/2014","9/16/2014",108,33042,"Plush shark slippers (Gray) L","Each",2,"32",15,"64","9.6","48","73.6",2,0,11
109094,47626,109,1,90,"9/25/2014","9/26/2014",118,33599,"Furry gorilla with big eyes slippers (Black) S","Each",2,"32",15,"64","9.6","48","73.6",2,0,11
109943,91271,127,1,94,"10/1/2014","10/2/2014",116,33867,"Plush shark slippers (Gray) S","Each",2,"32",15,"64","9.6","48","73.6",2,0,11
66058,41398,52,1,216,"1/29/2014","1/30/2014",94,20321,"USB food flash drive - sushi roll","Each",5,"32",15,"160","24","100","184",5,0,11
69502,87556,31,1,215,"2/19/2014","2/20/2014",101,21403,"USB food flash drive - hamburger","Each",5,"32",15,"160","24","100","184",5,0,11
71708,47626,109,1,215,"3/3/2014","3/4/2014",102,22072,"USB food flash drive - hamburger","Each",5,"32",15,"160","24","100","184",5,0,11
76229,89325,44,1,216,"3/31/2014","4/1/2014",94,23437,"USB food flash drive - sushi roll","Each",5,"32",15,"160","24","100","184",5,0,11
76425,46997,69,1,209,"4/1/2014","4/2/2014",97,23506,"USB food flash drive - cookie","Each",5,"32",15,"160","24","100","184",5,0,11
76560,66011,180,1,210,"4/1/2014","4/2/2014",97,23548,"USB food flash drive - chocolate bar","Each",5,"32",15,"160","24","100","184",5,0,11
78970,91372,201,1,209,"4/15/2014","4/16/2014",102,24272,"USB food flash drive - cookie","Each",5,"32",15,"160","24","100","184",5,0,11
80746,66109,163,1,214,"4/24/2014","4/25/2014",19,24834,"USB food flash drive - hot dog","Each",5,"32",15,"160","24","100","184",5,0,11
81471,41398,52,1,211,"4/28/2014","4/29/2014",107,25049,"USB food flash drive - banana","Each",5,"32",15,"160","24","100","184",5,0,11
93516,47644,63,1,213,"6/30/2014","7/1/2014",118,28762,"USB food flash drive - pizza slice","Each",5,"32",15,"160","24","100","184",5,0,11
96284,91437,48,1,209,"7/14/2014","7/15/2014",86,29616,"USB food flash drive - cookie","Each",5,"32",15,"160","24","100","184",5,0,11
96933,41500,47,1,215,"7/16/2014","7/17/2014",19,29815,"USB food flash drive - hamburger","Each",5,"32",15,"160","24","100","184",5,0,11
99409,46997,69,1,206,"7/30/2014","7/31/2014",119,30584,"USB food flash drive - fortune cookie","Each",5,"32",15,"160","24","100","184",5,0,11
99410,46997,69,1,207,"7/30/2014","7/31/2014",119,30584,"USB food flash drive - shrimp cocktail","Each",5,"32",15,"160","24","100","184",5,0,11
65002,66109,163,1,83,"1/23/2014","1/24/2014",86,19990,"Animal with big feet slippers (Brown) XL","Each",5,"32",15,"160","24","117.5","184",5,0,11
80293,47005,197,1,99,"4/23/2014","4/24/2014",105,24690,"Dinosaur battery-powered slippers (Green) XL","Each",5,"32",15,"160","24","117.5","184",5,0,11
85319,91271,127,1,99,"5/19/2014","5/20/2014",115,26222,"Dinosaur battery-powered slippers (Green) XL","Each",5,"32",15,"160","24","117.5","184",5,0,11
94499,47626,109,1,95,"7/4/2014","7/5/2014",90,29066,"Ogre battery-powered slippers (Green) XL","Each",5,"32",15,"160","24","117.5","184",5,0,11
95629,48778,25,1,91,"7/11/2014","7/12/2014",119,29415,"Plush shark slippers (Gray) XL","Each",5,"32",15,"160","24","117.5","184",5,0,11
97005,41500,47,1,95,"7/17/2014","7/18/2014",90,29839,"Ogre battery-powered slippers (Green) XL","Each",5,"32",15,"160","24","117.5","184",5,0,11
97427,91354,78,1,83,"7/19/2014","7/20/2014",102,29970,"Animal with big feet slippers (Brown) XL","Each",5,"32",15,"160","24","117.5","184",5,0,11
107551,41500,47,1,91,"9/17/2014","9/18/2014",102,33118,"Plush shark slippers (Gray) XL","Each",5,"32",15,"160","24","117.5","184",5,0,11
63912,46997,69,1,102,"1/17/2014","1/18/2014",81,19669,"Dinosaur battery-powered slippers (Green) S","Each",5,"32",15,"160","24","120","184",5,0,11
