listing_id,host_id,host_since_datekey,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,neighbourhood,city,latitude,longitude,property_type,accommodates,bedrooms,price,review_scores_rating,instant_bookable,listing_size_sqft
46562915,272546966,20190630,0.33,0.56,f,2,Chelsea,New York,40.74847,-73.99065,Private room in apartment,2,1,99,91,f,816.0622434
48116067,387565108,20200802,,0.5,f,0,Randwick,Sydney,-33.90911,151.24777,Private room in townhouse,2,1,99,93,f,908.9635812
48111036,387568978,20200413,0,0.66,f,0,Sydney,Sydney,-33.8876,151.22866,Private room in apartment,2,1,99,89,f,379.8216789
40096705,309416626,20191114,0,0.8,f,0,Sydney,Sydney,-33.8876,151.22866,Private room in apartment,2,1,99,89,f,541.5719789
48110874,387561600,20201228,1,0.94,f,6,East Elmhurst,New York,40.76555,-73.86376,Private room in house,2,1,99,78,f,653.6879058
43427547,344048560,20200417,0.9,0.32,f,34,Hotel-de-Ville,Paris,48.85857,2.35523,Entire apartment,2,1,99,81,f,588.6535551
33774007,254596896,20190410,,0.27,f,1,I Centro Storico,Rome,41.88752,12.46987,Entire apartment,4,2,99,91,t,681.5291609
40629652,309143256,20191113,1,0.47,f,5,Opera,Paris,48.88231,2.33167,Room in boutique hotel,2,1,99,68,t,263.3894315
47830565,384270774,20210112,0.93,0.81,f,0,Midtown,New York,40.75727,-73.98025,Room in hotel,2,,99,51,t,547.8444009
46151938,354978886,20200709,,0.33,t,0,I Centro Storico,Rome,41.89855,12.49123,Private room in serviced apartment,2,1,99,20,t,567.9897633
48107189,387562759,20200825,,0.53,f,1,Canada Bay,Sydney,-33.86411,151.1315,Entire apartment,4,2,99,41,f,769.9970571
34962698,248436547,20190312,,0.3,f,2,I Centro Storico,Rome,41.8977,12.47609,Entire house,4,2,99,87,f,266.6528455
39723961,268397728,20190613,0.8,0.76,f,1,Battery Park City,New York,40.71072,-74.015,Room in boutique hotel,2,1,99,88,t,482.5540312
48107614,387562758,20200330,1,0.94,f,2,Marrickville,Sydney,-33.92716,151.15598,Private room in apartment,2,1,99,96,t,311.4294111
48112325,387570103,20201130,,0.99,f,2,Sydney,Sydney,-33.90691,151.20417,Entire apartment,6,2,99,91,f,913.5292282
48107458,387566827,20201007,1,0.6,f,2,Hell's Kitchen,New York,40.7657,-73.98518,Entire apartment,4,1,99,100,f,847.9171782
48112822,387570299,20201219,1,0.65,f,0,Warringah,Sydney,-33.74503,151.29853,Entire apartment,3,1,99,35,f,733.8516926
39864585,306976455,20191104,,0.27,f,0,I Centro Storico,Rome,41.91465,12.46372,Entire apartment,6,1,99,97,t,469.3457732
41317802,291007369,20190902,,0.63,f,0,Reuilly,Paris,48.84428,2.38384,Entire apartment,4,1,99,97,t,831.7244562
40809435,314067822,20191203,1,0.55,f,1,Rockdale,Sydney,-33.93664,151.15048,Entire apartment,5,3,99,80,f,1054.423993
38939757,293875237,20190911,,0.33,t,6,Opera,Paris,48.87936,2.3378,Room in boutique hotel,2,1,99,55,t,454.7896204
47826745,383332265,20210106,1,0.31,f,0,Chelsea,New York,40.74776,-73.99059,Room in hotel,2,,99,93,t,1023.580582
14180446,236065624,20190112,,0.27,f,23,I Centro Storico,Rome,41.88633,12.46935,Entire apartment,5,2,99,85,f,1221.193611
40909405,318693030,20191218,0.89,0.55,f,0,Pantheon,Paris,48.84009,2.34474,Entire apartment,2,1,99,58,f,390.926311
46233641,374419816,20201104,1,0.62,f,0,Bourse,Paris,48.86757,2.33556,Entire apartment,3,1,99,99,f,447.4858596
45429229,365703307,20200903,1,0.32,f,1,VII San Giovanni/Cinecitta,Rome,41.88671,12.51377,Entire serviced apartment,4,1,99,72,t,697.1450317
40680763,314406283,20191204,1,0.6,f,2,Marrickville,Sydney,-33.92716,151.15598,Private room in apartment,2,1,99,91,t,393.1565144
32919869,247681033,20190308,,0.67,f,1,Waverley,Sydney,-33.89978,151.26258,Entire apartment,2,1,99,51,f,390.9713859
36369784,236943715,20190116,0.9,0.57,f,1,Opera,Paris,48.87935,2.34175,Entire apartment,4,1,99,95,t,233.8503511
47900642,383332265,20210106,1,0.48,f,0,Midtown,New York,40.74556,-73.9906,Room in hotel,4,,99,77,t,438.8803252
40029031,308726152,20191111,,0.53,f,0,Enclos-St-Laurent,Paris,48.88248,2.367,Entire loft,4,1,99,42,f,659.9014808
36733390,271905692,20190627,0,0.81,f,7,Sydney,Sydney,-33.86793,151.19005,Private room in house,2,1,99,18,t,848.1840929
43387571,311393048,20191122,1,0.93,f,2,Hell's Kitchen,New York,40.7657,-73.98518,Entire apartment,4,1,99,68,f,362.3684455
32932082,246972112,20190305,,0.68,f,9,I Centro Storico,Rome,41.8954,12.50139,Room in hotel,3,1,99,96,f,335.2190216
32627233,291007369,20190902,,0.37,f,0,Opera,Paris,48.8824,2.33466,Entire apartment,4,1,99,99,t,1256.963104
41188329,322988617,20191231,1,0.64,f,0,Ryde,Sydney,-33.79179,151.12185,Entire house,3,2,99,42,f,1076.685644
41669811,236413598,20190113,,0.7,f,0,Randwick,Sydney,-33.90911,151.24777,Private room in townhouse,2,1,99,13,f,1052.381343
38892771,293659364,20190910,0.86,0.3,t,7,Elysee,Paris,48.87477,2.31921,Room in boutique hotel,2,1,99,52,t,283.0122048
47596692,383332265,20210106,1,0.55,f,0,Chelsea,New York,40.74773,-73.99049,Room in hotel,4,,99,98,t,649.8184579
39292967,301637053,20191011,,0.69,f,1,Vaugirard,Paris,48.84838,2.2948,Entire apartment,4,1,99,89,f,1230.727212
41026321,319257358,20191220,0.99,0.38,f,7,Enclos-St-Laurent,Paris,48.87483,2.37015,Entire apartment,6,2,99,92,t,293.0928118
31883514,237336458,20190117,,0.83,f,5,Chelsea,New York,40.739,-73.99696,Private room in loft,1,1,99,86,t,1208.110579
39509523,303537032,20191020,,0.87,t,1,Washington Heights,New York,40.8575,-73.93285,Entire apartment,4,1,99,99,f,385.430812
44260812,356720418,20200716,,0.47,f,1,Temple,Paris,48.86353,2.35907,Entire apartment,2,1,99,93,f,1101.996524
36194959,272211489,20190629,,0.76,f,1,Canada Bay,Sydney,-33.86411,151.1315,Entire apartment,4,2,99,20,f,602.4033707
31940520,239478036,20190128,1,0.32,t,1,Hornsby,Sydney,-33.72742,151.0781,Entire house,4,2,99,99,f,934.3807877
40014248,308597650,20191110,0.5,0.98,f,1,Dyker Heights,New York,40.62145,-74.00291,Entire guest suite,2,1,99,93,f,1352.124074
48116133,387568442,20200706,1,0.53,f,31,Rockdale,Sydney,-33.94935,151.13433,Entire loft,2,,99,88,t,877.3791571
42711037,340212196,20200304,1,0.74,f,1,Midtown,New York,40.75593,-73.96877,Private room in apartment,1,1,99,26,f,1225.995027
38229978,290492317,20190831,,0.44,t,2,Opera,Paris,48.87475,2.34368,Entire apartment,4,,99,95,t,501.0002393
48113889,387561478,20201111,,0.55,f,1,Waverley,Sydney,-33.89978,151.26258,Entire apartment,2,1,99,100,f,449.7430999
31654063,237336458,20190117,,0.66,f,5,West Village,New York,40.73797,-73.99932,Private room in loft,1,1,99,96,t,255.8609542
36298810,272989439,20190702,,0.34,f,1,I Centro Storico,Rome,41.90179,12.48339,Private room in bed and breakfast,2,1,99,91,f,565.1188632
46578381,376618328,20201122,,0.84,f,0,Astoria,New York,40.75673,-73.92622,Private room in house,2,1,99,79,f,326.9451849
48109117,387563181,20200317,0.8,0.65,f,1,Battery Park City,New York,40.71072,-74.015,Room in boutique hotel,2,1,99,85,t,868.2982272
42460318,251905190,20190329,1,0.67,t,32,Parramatta,Sydney,-33.78404,151.06733,Entire apartment,4,2,99,68,f,597.1368287
47594597,383332265,20210106,1,0.4,f,0,Chelsea,New York,40.74739,-73.99213,Room in hotel,2,,99,47,t,277.534432
33084642,247248280,20190306,,0.71,f,3,I Centro Storico,Rome,41.90807,12.48734,Room in boutique hotel,2,1,99,98,t,1098.030104
46715169,249002345,20190315,1,0.65,f,31,Rockdale,Sydney,-33.94935,151.13433,Entire loft,2,,99,83,t,719.920608
46001892,369212647,20200925,1,0.32,f,3,Buttes-Montmartre,Paris,48.88531,2.35038,Room in boutique hotel,2,1,99,100,t,1116.565412
41437500,299531271,20191002,,0.97,f,2,Sydney,Sydney,-33.90691,151.20417,Entire apartment,6,2,99,90,f,780.6358084
48109670,387565792,20200824,0,0.96,f,7,Sydney,Sydney,-33.86793,151.19005,Private room in house,2,1,99,45,t,1085.069773
42986989,306576465,20191103,1,0.69,t,2,Forest Hills,New York,40.7267,-73.85247,Private room in apartment,2,1,99,99,f,517.4900222
48111884,387563888,20201223,,0.42,f,5,West Village,New York,40.73797,-73.99932,Private room in loft,1,1,99,96,t,1317.763427
40470525,309612914,20191114,1,0.97,f,6,East Elmhurst,New York,40.76555,-73.86376,Private room in house,2,1,99,92,f,360.1907637
46715178,249002345,20190315,1,0.53,f,31,Rockdale,Sydney,-33.94898,151.13358,Entire loft,2,,99,100,t,477.0360427
47825972,383332265,20210106,1,0.64,f,0,Chelsea,New York,40.74563,-73.99093,Room in hotel,2,,99,89,t,345.2264503
48114874,387564843,20201206,1,0.67,f,0,Chelsea,New York,40.74563,-73.99093,Room in hotel,2,,99,76,t,773.403423
46137673,371701671,20201012,1,0.93,f,0,Greenwich Village,New York,40.72918,-73.99885,Entire apartment,2,,99,19,t,1386.857918
46592464,233754009,20190102,1,0.77,f,0,Warringah,Sydney,-33.74503,151.29853,Entire apartment,3,1,99,100,f,745.7065078
40822254,317518854,20191214,,0.71,f,0,Randwick,Sydney,-33.9132,151.25073,Entire apartment,3,2,99,51,t,755.3307998
35189297,264983168,20190529,1,0.83,f,1,Bedford-Stuyvesant,New York,40.68224,-73.91978,Entire apartment,5,2,99,92,f,995.8880036
38415991,241100095,20190204,1,0.62,t,0,Sydney,Sydney,-33.87381,151.22424,Entire apartment,3,1,99,96,t,373.1653565
33117486,249297875,20190316,,0.38,t,1,Woodlawn,New York,40.89766,-73.87528,Entire apartment,6,2,99,97,f,967.1959544
32097316,240757270,20190203,1,0.71,f,3,I Centro Storico,Rome,41.90793,12.49302,Entire apartment,2,5,99,90,t,362.4732142
48115544,387567889,20200515,,0.47,f,5,Chelsea,New York,40.739,-73.99696,Private room in loft,1,1,99,86,t,1500.842344
40134432,309728484,20191115,,0.53,f,0,XIII Aurelia,Rome,41.90076,12.44858,Entire apartment,2,1,99,96,t,855.1498782
48108943,387568529,20200828,1,0.63,t,2,Forest Hills,New York,40.7267,-73.85247,Private room in apartment,2,1,99,99,f,377.6311263
36574282,274940277,20190710,,0.69,f,3,XII Monte Verde,Rome,41.87664,12.44641,Entire apartment,4,2,99,97,f,339.9103173
24488632,291007369,20190902,,0.51,f,0,Luxembourg,Paris,48.84742,2.32088,Entire apartment,4,1,99,86,f,444.4408555
42361340,336934817,20200217,,0.76,f,1,Sydney,Sydney,-33.90307,151.21178,Entire apartment,2,1,100,79,t,980.568917
40699359,279768577,20190727,,0.61,f,3,Roosevelt Island,New York,40.76508,-73.94655,Private room in apartment,1,1,100,79,f,1428.198602
42263973,335548640,20200212,,0.74,f,1,Rockdale,Sydney,-33.92967,151.1504,Private room in guest suite,2,2,100,82,t,998.3300704
44144171,354978886,20200709,,0.29,t,0,I Centro Storico,Rome,41.89946,12.49101,Entire apartment,4,1,100,96,t,845.3211038
48109857,387565060,20200314,0.97,0.77,f,11,Chelsea,New York,40.74871,-73.99168,Room in boutique hotel,4,1,100,67,t,881.360377
32745619,246248153,20190301,1,0.31,f,10,Bourse,Paris,48.86759,2.34932,Entire apartment,8,2,100,95,f,710.6910169
44095922,344361136,20200421,0.96,0.74,t,2,Opera,Paris,48.8799,2.34632,Entire apartment,4,1,100,98,t,441.0606436
35376453,234383668,20190104,,0.84,f,1,Williamsburg,New York,40.71472,-73.95657,Entire apartment,4,1,100,56,f,969.8011083
10805253,291007369,20190902,,0.69,f,,Vaugirard,Paris,48.8432,2.30266,Entire apartment,4,1,100,87,t,946.7286797
48115285,387565847,20200801,0,0.59,f,0,Elmhurst,New York,40.73583,-73.87854,Entire condominium,4,1,100,92,f,1479.994099
35963463,270516519,20190622,,0.34,f,0,Vaugirard,Paris,48.84135,2.2981,Entire apartment,2,1,100,78,f,1351.147616
46834761,378375077,20201205,,0.78,f,1,Bensonhurst,New York,40.6122,-73.97934,Entire apartment,1,1,100,79,t,850.2520043
48110183,387560674,20200407,,0.37,f,0,Williamsburg,New York,40.71047,-73.94405,Private room in apartment,2,2,100,100,f,502.8877982
39737423,305426885,20191030,,0.35,f,0,I Centro Storico,Rome,41.90693,12.49499,Entire apartment,4,1,100,59,f,830.7237241
42766282,340595675,20200307,,0.6,f,7,I Centro Storico,Rome,41.88793,12.49442,Private room in apartment,2,1,100,52,f,1377.34181
40703707,315922184,20191209,,0.68,f,1,Warringah,Sydney,-33.78391,151.26984,Entire apartment,4,1,100,98,t,614.1541291
36843400,276917624,20190717,,0.63,f,1,Temple,Paris,48.86148,2.36122,Entire apartment,4,2,100,51,f,926.1647721
42360787,322060693,20191229,,0.38,f,1,Harlem,New York,40.81294,-73.95045,Private room in apartment,2,1,100,95,f,361.1458235
31533186,236317130,20190113,,0.36,f,0,I Centro Storico,Rome,41.89879,12.50433,Entire apartment,8,3,100,94,f,398.5863941
39681795,304987273,20191028,,0.97,f,1,Rockdale,Sydney,-33.93253,151.14519,Private room in apartment,2,1,100,88,f,1001.209314
48112376,387567206,20200603,1,0.83,f,2,Sydney,Sydney,-33.89847,151.2081,Entire loft,4,1,100,100,t,561.1395061
42043558,314965290,20191206,,0.36,f,3,I Centro Storico,Rome,41.90857,12.46419,Private room in serviced apartment,4,1,100,88,t,1122.74856
47201986,355203540,20200709,0.95,0.63,f,7,Randwick,Sydney,-33.91309,151.25775,Entire apartment,2,,100,23,t,387.2591258
40217656,310618359,20191119,,0.94,f,1,Sydney,Sydney,-33.91108,151.20777,Private room in apartment,2,1,100,45,t,460.9643486
48113266,387568040,20200317,0.33,0.48,f,1,Kips Bay,New York,40.74353,-73.98177,Entire apartment,7,3,100,94,f,328.7592352
47776640,293326606,20190909,1,0.35,f,3,I Centro Storico,Rome,41.89708,12.49542,Entire apartment,4,1,100,78,f,381.1241313
39640175,304606828,20191026,1,0.63,f,2,Buttes-Montmartre,Paris,48.8977,2.34634,Entire apartment,2,1,100,87,f,672.267162
46882488,343442154,20200408,1,0.5,f,60,Sydney,Sydney,-33.86902,151.20438,Entire apartment,6,1,100,20,t,1202.07295
38271967,289780435,20190828,,0.56,t,0,Elysee,Paris,48.87521,2.30381,Entire apartment,2,1,100,3,f,571.8216648
42121015,326684220,20200112,,0.35,t,2,Astoria,New York,40.77385,-73.92484,Private room in apartment,2,1,100,96,f,804.8835393
34124049,257599351,20190423,,0.74,f,1,Lower East Side,New York,40.71854,-73.99395,Private room in apartment,2,1,100,95,t,1313.414746
48112324,387566049,20200520,0,0.45,f,0,Parramatta,Sydney,-33.83299,151.01457,Entire guest suite,2,,100,82,t,309.7163875
34852181,262747020,20190519,,0.57,f,2,Sydney,Sydney,-33.87502,151.22694,Private room in apartment,2,1,100,93,t,647.9433791
32480177,243944939,20190218,,0.49,f,2,II Parioli/Nomentano,Rome,41.91136,12.52724,Shared room in apartment,1,1,100,20,t,537.3285277
44044188,353054282,20200702,,0.53,f,0,X Ostia/Acilia,Rome,41.77785,12.36637,Entire house,6,2,100,52,f,936.2972357
41468095,326168865,20200110,1,0.69,f,0,I Centro Storico,Rome,41.89575,12.46988,Entire apartment,2,1,100,86,f,288.9660842
39532400,303726828,20191021,0,0.64,f,0,Elmhurst,New York,40.73583,-73.87854,Entire condominium,4,1,100,92,f,1078.611721
45925214,243703984,20190217,0.8,0.64,f,2,Upper West Side,New York,40.80234,-73.96806,Entire apartment,2,1,100,86,f,697.0541821
36824695,259548904,20190503,1,0.68,f,2,Rockdale,Sydney,-33.93134,151.152,Entire apartment,2,1,100,93,f,394.3748809
38104983,289266935,20190826,,0.39,f,0,Williamsburg,New York,40.71047,-73.94405,Private room in apartment,2,2,100,66,f,263.3352663
41548391,327281033,20200114,,0.42,f,0,I Centro Storico,Rome,41.91608,12.45463,Entire apartment,4,2,100,96,t,701.2409047
42771900,340624777,20200307,,0.71,f,0,I Centro Storico,Rome,41.90072,12.50317,Private room in bed and breakfast,1,1,100,82,t,764.2839734
34025809,253547376,20190405,,0.66,f,1,Canada Bay,Sydney,-33.86785,151.10519,Entire apartment,2,1,100,15,t,727.0135757
42770104,340624777,20200307,,0.57,f,0,I Centro Storico,Rome,41.90204,12.50495,Private room in bed and breakfast,2,1,100,82,t,1168.723798
31644365,237248017,20190117,,0.36,f,1,Reuilly,Paris,48.85019,2.37756,Entire apartment,3,1,100,86,f,615.4486152
44367030,357949933,20200723,,0.53,f,0,Gobelins,Paris,48.83752,2.34495,Entire apartment,2,1,100,92,f,989.2975427
48111311,387569844,20200509,,0.66,f,1,College Point,New York,40.788,-73.85277,Private room in apartment,2,1,100,97,t,884.8161732
42529344,338738405,20200225,,0.34,f,0,I Centro Storico,Rome,41.904,12.47876,Room in boutique hotel,2,1,100,15,t,1275.602172
32917917,247662050,20190308,,0.93,f,1,Cypress Hills,New York,40.68344,-73.87616,Private room in apartment,2,1,100,52,t,922.762305
45542216,341489562,20200313,,0.31,f,30,VII San Giovanni/Cinecitta,Rome,41.86984,12.52936,Entire apartment,4,3,100,82,t,704.6735853
44982480,363053944,20200818,0.5,0.43,f,1,Fairfield,Sydney,-33.85742,150.94836,Private room in guest suite,2,,100,86,f,328.7410388
45277125,289184277,20190826,,0.75,f,1,Harlem,New York,40.82297,-73.94082,Private room in apartment,1,1,100,79,t,439.4116341
38489721,280906088,20190731,0.23,0.55,f,9,Midtown,New York,40.75217,-73.97114,Entire serviced apartment,5,,100,86,f,818.641334
39848843,306676969,20191104,,0.5,f,1,Enclos-St-Laurent,Paris,48.87535,2.37254,Entire apartment,3,1,100,97,f,1374.548467
34871854,261898854,20190514,0.71,0.92,f,1,East Village,New York,40.72003,-73.97906,Entire apartment,3,1,100,89,f,804.8036751
40113998,303651172,20191021,0.33,0.76,f,1,Kips Bay,New York,40.74353,-73.98177,Entire apartment,7,3,100,89,f,697.5571246
42766395,340595675,20200307,,0.54,f,7,I Centro Storico,Rome,41.88752,12.49573,Private room in apartment,6,2,100,88,f,321.3293688
37030033,278426851,20190723,,0.74,f,0,Temple,Paris,48.86482,2.35752,Entire apartment,3,1,100,20,t,765.1157885
48109470,387561433,20200413,1,0.74,f,2,Midtown,New York,40.76303,-73.98091,Entire apartment,4,2,100,100,f,1260.692095
34750585,262071426,20190515,0,0.31,f,1,Enclos-St-Laurent,Paris,48.88049,2.35304,Entire apartment,5,2,100,88,f,555.3655256
44469156,359411303,20200730,,0.4,f,1,Hotel-de-Ville,Paris,48.85635,2.35931,Entire apartment,2,1,100,95,f,1030.311377
44468462,359396996,20200730,1,0.27,f,0,Luxembourg,Paris,48.84726,2.33086,Entire apartment,2,1,100,93,f,628.9252904
47396965,350828113,20200619,1,0.68,f,2,VII San Giovanni/Cinecitta,Rome,41.87786,12.50799,Entire apartment,4,2,100,45,t,338.6127047
44225027,350965260,20200620,,0.57,f,0,Enclos-St-Laurent,Paris,48.88134,2.35859,Entire apartment,4,1,100,85,f,578.5000946
39270581,300013181,20191004,,0.31,t,1,Williamsburg,New York,40.7189,-73.94711,Private room in apartment,2,1,100,9,t,1231.055613
32274408,242187816,20190210,,0.82,f,1,Canterbury,Sydney,-33.91397,151.08102,Private room in apartment,1,1,100,94,f,917.0839137
36602789,275129226,20190710,,0.61,t,1,East Elmhurst,New York,40.75831,-73.88862,Entire apartment,4,1,100,97,t,467.1918075
48114801,387563338,20200805,1,0.56,t,1,Bedford-Stuyvesant,New York,40.69189,-73.93548,Entire apartment,4,2,100,96,t,433.1117899
44644295,240065426,20190130,,0.79,f,1,Bushwick,New York,40.68984,-73.9188,Entire apartment,5,2,100,96,t,439.9012995
41530347,326695120,20200112,,0.39,f,1,Vaugirard,Paris,48.83453,2.29826,Entire apartment,2,1,100,99,f,1385.75673
47400207,382646560,20210102,0.75,0.65,f,0,X Ostia/Acilia,Rome,41.73479,12.28327,Entire apartment,2,1,100,94,t,797.674802
48109754,387562729,20200615,1,0.68,f,2,St. George,New York,40.6438,-74.08632,Entire apartment,6,2,100,100,t,1385.097943
40119553,309614099,20191114,,0.94,f,1,Rockdale,Sydney,-33.93267,151.15189,Shared room in apartment,2,1,100,17,f,1036.20923
36146249,271870942,20190627,,0.46,f,2,Palais-Bourbon,Paris,48.85721,2.30315,Entire apartment,2,1,100,91,f,1415.32818
38719366,278481155,20190723,,0.28,f,10,I Centro Storico,Rome,41.91436,12.45599,Private room in bed and breakfast,2,1,100,88,t,1384.397487
48113393,387568577,20200324,0.9,0.98,f,1,Upper West Side,New York,40.77454,-73.98969,Entire apartment,4,,100,89,t,600.1935861
45817766,346149267,20200513,0.4,0.33,f,0,East Village,New York,40.72728,-73.98585,Private room in apartment,1,1,100,89,f,374.3884933
42096541,333870992,20200205,,0.77,f,1,Canarsie,New York,40.63961,-73.91063,Shared room in apartment,1,1,100,82,t,320.2578306
48107113,387563775,20200306,1,0.45,f,4,Sydney,Sydney,-33.89558,151.20379,Shared room in apartment,1,1,100,45,t,370.8356454
35589074,267769358,20190611,,0.59,f,0,Popincourt,Paris,48.86223,2.38106,Entire apartment,4,1,100,91,f,295.174753
40356801,311941534,20191125,,0.75,f,1,Randwick,Sydney,-33.95138,151.24773,Private room in townhouse,2,1,100,12,t,812.8690073
35088237,264312875,20190526,,0.25,f,1,I Centro Storico,Rome,41.88994,12.46939,Entire apartment,5,2,100,96,t,1353.167922
48111326,387563437,20200807,0.71,0.56,f,1,East Village,New York,40.72003,-73.97906,Entire apartment,3,1,100,89,f,589.6988281
35059840,263969450,20190524,,0.88,t,1,Canarsie,New York,40.64278,-73.88931,Entire house,2,1,100,9,f,690.2932623
36904911,277363456,20190719,,0.57,f,1,Buttes-Chaumont,Paris,48.88538,2.3728,Entire apartment,3,1,100,96,f,822.5660541
47420213,377238289,20201127,0.9,0.94,f,1,Upper West Side,New York,40.77454,-73.98969,Entire apartment,4,,100,76,t,883.2855533
48109128,387568789,20201014,0,0.45,f,2,Sydney,Sydney,-33.87556,151.22413,Entire apartment,2,1,100,76,f,660.1581236
45842314,293238741,20190908,1,0.72,f,2,Hell's Kitchen,New York,40.76809,-73.98779,Entire apartment,4,2,100,100,f,1482.525467
45155377,364682158,20200827,1,0.38,f,1,I Centro Storico,Rome,41.89419,12.47566,Entire apartment,5,1,100,76,t,449.7497441
45973275,372555742,20201019,0.9,0.92,f,0,Financial District,New York,40.70814,-74.00644,Room in boutique hotel,2,1,100,76,t,888.9830136
48116266,387568186,20200510,,0.84,t,1,Canarsie,New York,40.64278,-73.88931,Entire house,2,1,100,98,f,1030.333945
33801532,242967001,20190213,,0.85,t,1,Bedford-Stuyvesant,New York,40.68667,-73.95282,Entire apartment,2,1,100,61,t,372.6243521
43379848,284218151,20190809,,0.44,f,0,I Centro Storico,Rome,41.9098,12.49184,Entire apartment,5,3,100,17,f,1320.637293
35661247,268275613,20190613,,0.32,f,1,XIII Aurelia,Rome,41.90314,12.4218,Private room in apartment,2,1,100,88,f,719.8716064
36757842,256462453,20190417,1,0.73,t,3,Jamaica,New York,40.68853,-73.79362,Private room in house,2,1,100,81,f,368.7387806
47506778,305240193,20191029,1,0.98,f,1,Upper East Side,New York,40.77014,-73.95552,Entire apartment,1,1,100,20,f,703.4899212
32507941,244264846,20190220,0,0.51,f,1,V Prenestino/Centocelle,Rome,41.89467,12.55475,Entire apartment,6,3,100,27,t,438.5186217
31798733,238204562,20190122,1,0.34,f,1,VI Roma delle Torri,Rome,41.8621,12.63472,Entire apartment,2,1,100,53,f,966.9322941
32744022,246232599,20190301,,0.45,f,1,Upper West Side,New York,40.79087,-73.96663,Entire apartment,2,1,100,29,f,341.1525819
36536998,274685671,20190709,,0.48,f,3,II Parioli/Nomentano,Rome,41.91775,12.49899,Private room in bed and breakfast,2,1,100,17,t,554.4784399
32864241,247232972,20190306,,0.73,f,1,Popincourt,Paris,48.85822,2.37517,Entire apartment,4,1,100,12,f,409.8166047
41920352,235058774,20190107,0,0.44,f,2,Sydney,Sydney,-33.87556,151.22413,Entire apartment,2,1,100,88,f,631.1257476
45958158,372574956,20201019,1,0.83,f,1,East Harlem,New York,40.79904,-73.93676,Entire apartment,2,1,100,100,f,1455.61824
45405601,354299956,20200707,,0.57,f,3,I Centro Storico,Rome,41.89164,12.47105,Entire apartment,7,2,100,53,t,346.619777
40549439,314121661,20191203,,0.82,f,1,Botany Bay,Sydney,-33.92136,151.18528,Private room in apartment,2,1,100,88,f,322.2134538
39485858,303321105,20191019,,0.95,f,0,Bedford-Stuyvesant,New York,40.68511,-73.94593,Entire house,3,,100,96,t,477.2993062
39380638,302488974,20191015,,0.69,f,0,Borough Park,New York,40.63141,-73.99496,Private room in house,4,1,100,26,f,507.361709
42277377,329894955,20200122,,0.54,f,0,I Centro Storico,Rome,41.90338,12.48819,Entire loft,4,1,100,56,t,1108.139826
48113699,387566570,20200717,,0.74,f,1,Sydney,Sydney,-33.90307,151.21178,Entire apartment,2,1,100,76,t,1225.694578
43043695,342548185,20200327,,0.85,f,3,Long Island City,New York,40.75925,-73.93226,Private room in apartment,1,1,100,42,t,697.541518
32088440,240614229,20190202,,0.42,f,3,I Centro Storico,Rome,41.89425,12.50916,Room in serviced apartment,2,1,100,56,t,466.0580278
46945182,367275524,20200913,,0.42,f,2,Manly,Sydney,-33.78741,151.28019,Private room in house,2,1,100,84,t,917.9386401
41527827,267735490,20190611,0.75,0.47,t,2,Arverne,New York,40.59166,-73.79798,Entire guest suite,2,1,100,98,t,1405.563134
45990139,372805273,20201021,,0.89,f,1,Sunset Park,New York,40.64547,-74.01181,Entire apartment,4,2,100,83,t,405.4104417
40905775,318660279,20191218,1,0.97,f,4,Sydney,Sydney,-33.89558,151.20379,Shared room in apartment,1,1,100,77,t,323.4142802
34669487,256363877,20190417,,0.38,f,10,XIII Aurelia,Rome,41.89638,12.45214,Room in hotel,4,2,100,67,t,557.9749733
45646902,294827699,20190914,1,0.28,f,0,Buttes-Montmartre,Paris,48.8852,2.36111,Entire apartment,2,1,100,90,f,1051.058087
35191452,264974937,20190529,,0.5,f,1,XII Monte Verde,Rome,41.87284,12.45613,Entire apartment,4,1,100,18,t,567.1118398
33137137,247289497,20190306,,0.59,f,3,XIII Aurelia,Rome,41.88839,12.46101,Entire guest suite,4,1,100,95,f,922.1358872
40166539,256890542,20190419,,0.93,f,1,Sydney,Sydney,-33.91522,151.20136,Entire apartment,2,1,100,97,f,407.9844037
32215559,241746447,20190207,,0.34,f,1,VII San Giovanni/Cinecitta,Rome,41.8665,12.53568,Private room in house,2,1,100,84,f,326.4299526
48111487,387562368,20200905,,0.74,f,1,Sydney,Sydney,-33.91522,151.20136,Entire apartment,2,1,100,92,f,674.9421233
45065105,358615054,20200726,1,0.43,f,7,I Centro Storico,Rome,41.88904,12.47133,Entire apartment,5,2,100,83,f,326.1352894
48112168,387569048,20200309,,0.49,f,1,Parramatta,Sydney,-33.79971,151.00606,Entire apartment,4,1,100,40,f,1152.899937
37754353,278879829,20190724,,0.29,f,3,XIV Monte Mario,Rome,41.92053,12.44147,Private room in bed and breakfast,4,2,100,84,t,403.513109
43958041,352038498,20200626,,0.51,f,0,Chelsea,New York,40.7488,-74.00101,Entire apartment,4,1,100,75,t,1146.210339
42881391,287985609,20190822,,0.52,f,2,Leichhardt,Sydney,-33.88742,151.17149,Room in hotel,2,,100,12,t,646.5282513
36745156,272995569,20190702,,0.29,f,14,XV Cassia/Flaminia,Rome,42.04775,12.29405,Room in nature lodge,6,2,100,41,t,570.1007409
